#------------------------------------------------------------------------------------------------------------
#  ~ DateTime: 2021-02-09 00:10:18
#  ~ Dataframe name: "http_error_log"
#  ~ Number of events in the dataframe: 3692
#  ~ Number of unique labels ('label_event_type') in the dataframe: 12
#  ~ Selected features set for the clustering: ['Type', 'Reason_Phrase', 'Message@']
#  ~ The dataframe was scaled using the scaler: MinMaxScaler
#  ~ Parameters:  EPS=0.2667928262068673  MinPts=2 (The EPS parameter was calculated in 0.009709 seconds)
#  ~ The DBSCAN clustering process was performed in 0.192506 seconds
#  ~ Results summary: (24 Clus. | 7 Outl. | Homg.: 99.87% | Comp.: 91.22% | V-measure: 95.35% | AR: 99.22% | AMI: 95.27%)
#
#  ~ Details of clusters:
#       Cluster [0] contains 33 items. MV:["B110"]. Details:{'B11': 33}
#       Cluster [1] contains 695 items. MV:["B021"]. Details:{'B02': 695}
#       Cluster [2] contains 2291 items. MV:["B012"]. Details:{'B01': 2291}
#       Cluster [3] contains 3 items. MV:["B053"]. Details:{'B05': 3}
#       Cluster [4] contains 135 items. MV:["B124"]. Details:{'B12': 135}
#       Cluster [5] contains 161 items. MV:["B105"]. Details:{'B10': 160, 'B12': 1}
#       Cluster [6] contains 132 items. MV:["B036"]. Details:{'B03': 132}
#       Cluster [7] contains 4 items. MV:["B107"]. Details:{'B10': 4}
#       Cluster [8] contains 13 items. MV:["B108"]. Details:{'B10': 13}
#       Cluster [9] contains 4 items. MV:["B109"]. Details:{'B10': 4}
#       Cluster [10] contains 4 items. MV:["B1010"]. Details:{'B10': 4}
#       Cluster [11] contains 36 items. MV:["B0711"]. Details:{'B07': 36}
#       Cluster [12] contains 13 items. MV:["B0712"]. Details:{'B07': 13}
#       Cluster [13] contains 4 items. MV:["B0813"]. Details:{'B08': 4}
#       Cluster [14] contains 20 items. MV:["B1014"]. Details:{'B10': 20}
#       Cluster [15] contains 2 items. MV:["B1015"]. Details:{'B10': 2}
#       Cluster [16] contains 2 items. MV:["B1016"]. Details:{'B10': 2}
#       Cluster [17] contains 2 items. MV:["B1017"]. Details:{'B10': 2}
#       Cluster [18] contains 2 items. MV:["B1018"]. Details:{'B10': 2}
#       Cluster [19] contains 57 items. MV:["B1019"]. Details:{'B10': 57}
#       Cluster [20] contains 23 items. MV:["B0420"]. Details:{'B04': 23}
#       Cluster [21] contains 13 items. MV:["B0921"]. Details:{'B09': 13}
#       Cluster [22] contains 13 items. MV:["B1022"]. Details:{'B10': 13}
#       Cluster [23] contains 23 items. MV:["B0623"]. Details:{'B06': 23}
#
#  ~ Details of outliers: {'B05': 1, 'B07': 1, 'B10': 4, 'B11': 1}
#
#  ~ Confusion matrix:
#     +--------+-----------------------------------------------------------------------------------+
#     | Actual +                                    Predicted                                      |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#     |        | B01  | B02  | B03  | B04  | B05  | B06  | B07  | B08  | B09  | B10  | B11  | B12  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#     |  B01   | 2291 |      |      |      |      |      |      |      |      |      |      |      |
#     |  B02   |      | 695  |      |      |      |      |      |      |      |      |      |      |
#     |  B03   |      |      | 132  |      |      |      |      |      |      |      |      |      |
#     |  B04   |      |      |      |  23  |      |      |      |      |      |      |      |      |
#     |  B05   |      |      |      |      |  3   |      |      |      |      |      |      |      |
#     |  B06   |      |      |      |      |      |  23  |      |      |      |      |      |      |
#     |  B07   |      |      |      |      |      |      |  49  |      |      |      |      |      |
#     |  B08   |      |      |      |      |      |      |      |  4   |      |      |      |      |
#     |  B09   |      |      |      |      |      |      |      |      |  13  |      |      |      |
#     |  B10   |      |      |      |      |      |      |      |      |      | 283  |      |      |
#     |  B11   |      |      |      |      |      |      |      |      |      |      |  33  |      |
#     |  B12   |      |      |      |      |      |      |      |      |      |  1   |      | 135  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#
#  ~ Note: to import this file into Python, use: "DF = pandas.read_csv(file_name, sep=',', comment='#')"
#
#------------------------------------------------------------------------------------------------------------
DateTime~,Message@,ClientIP$,Type,Reason_Phrase,label_event_type~,label_IPpair_ID~,phase1_predicted_label~
1109689804,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109689879,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109690077,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109690226,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109690377,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109690470,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109692615,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109692667,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109692698,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109692733,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109692748,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109692772,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109692806,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109692878,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109692900,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109692922,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109692942,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109692964,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109692985,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109693021,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109693051,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109693067,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109693145,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109693219,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109693294,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109693374,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109693451,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109693525,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109693604,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109694260,"/var/www/html/scripts",9065096054037,"error","File does not exist","B01","S462","B_2"
1109695004,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109695039,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109695063,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109695098,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109695122,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109695160,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109695251,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109695277,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109695300,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109695344,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109695379,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109695411,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109695439,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109695587,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109695658,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109695805,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109695882,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109695958,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109698429,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109698478,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109698503,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109698536,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109698589,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109698673,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109698709,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109698736,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109698757,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109698779,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109698818,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109698854,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109698880,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109698960,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109699042,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109699123,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109699336,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109699413,"/var/www/html/_vti_bin",9004152207238,"error","File does not exist","B01","S349","B_2"
1109705352,"/var/www/html/",9216073162091,"error","Directory index forbidden by rule","B02","S172","B_1"
1109709370,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709370,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709370,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709370,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709370,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709370,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709370,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709370,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709370,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709370,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709370,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709370,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709370,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709370,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709370,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709370,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709371,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709370,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709370,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709371,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109709373,"/var/www/html/scripts",9063084238040,"error","File does not exist","B01","S437","B_2"
1109711164,"/var/www/html/",9004035221243,"error","Directory index forbidden by rule","B02","S351","B_1"
1109717644,"/var/www/html/scripts",9066249194119,"error","File does not exist","B01","S480","B_2"
1109736715,"/var/www/html/scripts",9061219099089,"error","File does not exist","B01","S405","B_2"
1109736717,"/var/www/html/MSADC",9061219099089,"error","File does not exist","B01","S405","B_2"
1109736717,"/var/www/html/c",9061219099089,"error","File does not exist","B01","S405","B_2"
1109736718,"/var/www/html/d",9061219099089,"error","File does not exist","B01","S405","B_2"
1109736719,"/var/www/html/scripts",9061219099089,"error","File does not exist","B01","S405","B_2"
1109736719,"/var/www/html/_vti_bin",9061219099089,"error","File does not exist","B01","S405","B_2"
1109736720,"/var/www/html/_mem_bin",9061219099089,"error","File does not exist","B01","S405","B_2"
1109736721,"/var/www/html/msadc",9061219099089,"error","File does not exist","B01","S405","B_2"
1109736721,"/var/www/html/scripts",9061219099089,"error","File does not exist","B01","S405","B_2"
1109736723,"/var/www/html/scripts",9061219099089,"error","File does not exist","B01","S405","B_2"
1109736723,"/var/www/html/scripts",9061219099089,"error","File does not exist","B01","S405","B_2"
1109736725,"/var/www/html/scripts",9061219099089,"error","File does not exist","B01","S405","B_2"
1109736726,"/var/www/html/scripts",9061219099089,"error","File does not exist","B01","S405","B_2"
1109752519,"/var/www/html/NULL.printer",9066018136228,"error","File does not exist","B01","S476","B_2"
1109760108,"/var/www/html/",9067170085231,"error","Directory index forbidden by rule","B02","S502","B_1"
1109760194,"/var/www/html/",9195166022231,"error","Directory index forbidden by rule","B02","S54","B_1"
1109764388,"/var/www/html/",9068201200065,"error","Directory index forbidden by rule","B02","S518","B_1"
1109773283,"awstats.pl",9082052098248,"error","Premature end of script headers","B10","S581","B_19"
1109773583,"--09:29:25--  http://www.shady.go.ro/a.tgz",9082052098248,"error","-","B10","S581","B_5"
1109773583,"           => `a.tgz'",9082052098248,"error","-","B10","S581","B_5"
1109773583,"done.",9082052098248,"error","Resolving www.shady.go.ro...","B10","S581","B_7"
1109773583,"80... failed: Connection timed out.",9082052098248,"error","Connecting to www.shady.go.ro[81.196.20.134]","B10","S581","B_8"
1109773583,"Retrying.",9082052098248,"error","-","B10","S581","B_5"
1109773583,"-",9082052098248,"error","-","B10","S581","B_5"
1109773583,"--09:32:43--  http://www.shady.go.ro/a.tgz",9082052098248,"error","-","B10","S581","B_5"
1109773583,"  (try: 2) => `a.tgz'",9082052098248,"error","-","B10","S581","B_5"
1109773583,"80... failed: Connection timed out.",9082052098248,"error","Connecting to www.shady.go.ro[81.196.20.134]","B10","S581","B_8"
1109773583,"Retrying.",9082052098248,"error","-","B10","S581","B_5"
1109773583,"-",9082052098248,"error","-","B10","S581","B_5"
1109773583,"--09:35:54--  http://www.shady.go.ro/a.tgz",9082052098248,"error","-","B10","S581","B_5"
1109773583,"  (try: 3) => `a.tgz'",9082052098248,"error","-","B10","S581","B_5"
1109773583,"80... failed: Connection timed out.",9082052098248,"error","Connecting to www.shady.go.ro[81.196.20.134]","B10","S581","B_8"
1109773583,"Retrying.",9082052098248,"error","-","B10","S581","B_5"
1109773583,"-",9082052098248,"error","-","B10","S581","B_5"
1109773583,"--09:39:06--  http://www.shady.go.ro/a.tgz",9082052098248,"error","-","B10","S581","B_5"
1109773583,"  (try: 4) => `a.tgz'",9082052098248,"error","-","B10","S581","B_5"
1109773755,"80... failed: Connection timed out.",9082052098248,"error","Connecting to www.shady.go.ro[81.196.20.134]","B10","S581","B_8"
1109773755,"Retrying.",9082052098248,"error","-","B10","S581","B_5"
1109773755,"-",9082052098248,"error","-","B10","S581","B_5"
1109773759,"--09:42:19--  http://www.shady.go.ro/a.tgz",9082052098248,"error","-","B10","S581","B_5"
1109773759,"  (try: 5) => `a.tgz'",9082052098248,"error","-","B10","S581","B_5"
1109773948,"80... failed: Connection timed out.",9082052098248,"error","Connecting to www.shady.go.ro[81.196.20.134]","B10","S581","B_8"
1109773948,"Retrying.",9082052098248,"error","-","B10","S581","B_5"
1109773948,"-",9082052098248,"error","-","B10","S581","B_5"
1109773953,"--09:45:33--  http://www.shady.go.ro/a.tgz",9082052098248,"error","-","B10","S581","B_5"
1109773953,"  (try: 6) => `a.tgz'",9082052098248,"error","-","B10","S581","B_5"
1109774142,"80... failed: Connection timed out.",9082052098248,"error","Connecting to www.shady.go.ro[81.196.20.134]","B10","S581","B_8"
1109774142,"Retrying.",9082052098248,"error","-","B10","S581","B_5"
1109774142,"-",9082052098248,"error","-","B10","S581","B_5"
1109774148,"--09:48:48--  http://www.shady.go.ro/a.tgz",9082052098248,"error","-","B10","S581","B_5"
1109774148,"  (try: 7) => `a.tgz'",9082052098248,"error","-","B10","S581","B_5"
1109774337,"80... failed: Connection timed out.",9082052098248,"error","Connecting to www.shady.go.ro[81.196.20.134]","B10","S581","B_8"
1109774337,"Retrying.",9082052098248,"error","-","B10","S581","B_5"
1109774337,"-",9082052098248,"error","-","B10","S581","B_5"
1109774344,"--09:52:04--  http://www.shady.go.ro/a.tgz",9082052098248,"error","-","B10","S581","B_5"
1109774344,"  (try: 8) => `a.tgz'",9082052098248,"error","-","B10","S581","B_5"
1109774533,"80... failed: Connection timed out.",9082052098248,"error","Connecting to www.shady.go.ro[81.196.20.134]","B10","S581","B_8"
1109774533,"Retrying.",9082052098248,"error","-","B10","S581","B_5"
1109774533,"-",9082052098248,"error","-","B10","S581","B_5"
1109774541,"--09:55:21--  http://www.shady.go.ro/a.tgz",9082052098248,"error","-","B10","S581","B_5"
1109774541,"  (try: 9) => `a.tgz'",9082052098248,"error","-","B10","S581","B_5"
1109774730,"80... failed: Connection timed out.",9082052098248,"error","Connecting to www.shady.go.ro[81.196.20.134]","B10","S581","B_8"
1109774730,"Retrying.",9082052098248,"error","-","B10","S581","B_5"
1109774730,"-",9082052098248,"error","-","B10","S581","B_5"
1109774739,"--09:58:39--  http://www.shady.go.ro/a.tgz",9082052098248,"error","-","B10","S581","B_5"
1109774739,"  (try:10) => `a.tgz'",9082052098248,"error","-","B10","S581","B_5"
1109774785,"80... connected.",9082052098248,"error","Connecting to www.shady.go.ro[81.196.20.134]","B10","S581","B_8"
1109774785,"awaiting response... 200 OK",9082052098248,"error","HTTP request sent","B10","S581","B_9"
1109774785,"8,086 [text/plain]",9082052098248,"error","Length","B10","S581","B_10"
1109774785,"-",9082052098248,"error","-","B10","S581","B_5"
1109774785,"    0K .......                                               100%   37.78 KB/s",9082052098248,"error","-","B10","S581","B_5"
1109774785,"-",9082052098248,"error","-","B10","S581","B_5"
1109774785,"09:59:25 (37.78 KB/s) - `a.tgz' saved [8086/8086]",9082052098248,"error","-","B10","S581","B_5"
1109774785,"-",9082052098248,"error","-","B10","S581","B_5"
1109774785,"/awstats.11.11.79.67.conf: No such file or directory",9082052098248,"error","sh","B07","S581","B_11"
1109781957,"/var/www/html/default.ida",9172155134244,"error","File does not exist","B01","S36","B_2"
1109799830,"/var/www/html/",9216074229019,"error","Directory index forbidden by rule","B02","S173","B_1"
1109800131,"/var/www/html/",9220170233137,"error","Directory index forbidden by rule","B02","S263","B_1"
1109805282,"/var/www/html/",9210082034025,"error","Directory index forbidden by rule","B02","S134","B_1"
1109805523,"/var/www/html/",9218064024205,"error","Directory index forbidden by rule","B02","S216","B_1"
1109814255,"/var/www/html/",9070080223173,"error","Directory index forbidden by rule","B02","S562","B_1"
1109815207,"/var/www/html/",9058008000252,"error","Directory index forbidden by rule","B02","S352","B_1"
1109823843,"/var/www/html/scripts",9203112195156,"error","File does not exist","B01","S87","B_2"
1109823856,"/var/www/html/MSADC",9203112195156,"error","File does not exist","B01","S87","B_2"
1109823863,"/var/www/html/c",9203112195156,"error","File does not exist","B01","S87","B_2"
1109823872,"/var/www/html/d",9203112195156,"error","File does not exist","B01","S87","B_2"
1109823876,"/var/www/html/scripts",9203112195156,"error","File does not exist","B01","S87","B_2"
1109823879,"/var/www/html/_vti_bin",9203112195156,"error","File does not exist","B01","S87","B_2"
1109823886,"/var/www/html/_mem_bin",9203112195156,"error","File does not exist","B01","S87","B_2"
1109823894,"/var/www/html/msadc",9203112195156,"error","File does not exist","B01","S87","B_2"
1109823901,"/var/www/html/scripts",9203112195156,"error","File does not exist","B01","S87","B_2"
1109823912,"/var/www/html/scripts",9203112195156,"error","File does not exist","B01","S87","B_2"
1109823918,"/var/www/html/scripts",9203112195156,"error","File does not exist","B01","S87","B_2"
1109823940,"/var/www/html/scripts",9203112195156,"error","File does not exist","B01","S87","B_2"
1109823947,"/var/www/html/scripts",9203112195156,"error","File does not exist","B01","S87","B_2"
1109831980,"/var/www/html/",9192195225006,"error","Directory index forbidden by rule","B02","S43","B_1"
1109836468,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836468,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836468,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836470,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836470,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836470,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836470,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836470,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836470,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836470,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836470,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836470,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836471,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836472,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836473,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836473,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836473,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836476,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836476,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836476,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836478,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836479,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109836479,"/var/www/html/get.asp",9219245156012,"error","File does not exist","B01","S252","B_2"
1109837937,"/var/www/html/",9204102106054,"error","Directory index forbidden by rule","B02","S95","B_1"
1109849277,"/var/www/html/default.ida",9172141217125,"error","File does not exist","B01","S34","B_2"
1109855159,"/var/www/html/default.ida",9081241004157,"error","File does not exist","B01","S572","B_2"
1109866364,"/var/www/html/",9203197081072,"error","Directory index forbidden by rule","B02","S91","B_1"
1109879756,"/var/www/html/",9061010007136,"error","Directory index forbidden by rule","B02","S364","B_1"
1109880757,"/var/www/html/",9060176242100,"error","Directory index forbidden by rule","B02","S354","B_1"
1109882112,"/var/www/html/",9064142009013,"error","Directory index forbidden by rule","B02","S440","B_1"
1109882946,"/var/www/html/scripts",9067162217035,"error","File does not exist","B01","S498","B_2"
1109882947,"/var/www/html/MSADC",9067162217035,"error","File does not exist","B01","S498","B_2"
1109882947,"/var/www/html/c",9067162217035,"error","File does not exist","B01","S498","B_2"
1109882947,"/var/www/html/d",9067162217035,"error","File does not exist","B01","S498","B_2"
1109882948,"/var/www/html/scripts",9067162217035,"error","File does not exist","B01","S498","B_2"
1109882948,"/var/www/html/_vti_bin",9067162217035,"error","File does not exist","B01","S498","B_2"
1109882948,"/var/www/html/_mem_bin",9067162217035,"error","File does not exist","B01","S498","B_2"
1109882948,"/var/www/html/msadc",9067162217035,"error","File does not exist","B01","S498","B_2"
1109882949,"/var/www/html/scripts",9067162217035,"error","File does not exist","B01","S498","B_2"
1109882949,"/var/www/html/scripts",9067162217035,"error","File does not exist","B01","S498","B_2"
1109882950,"/var/www/html/scripts",9067162217035,"error","File does not exist","B01","S498","B_2"
1109882950,"/var/www/html/scripts",9067162217035,"error","File does not exist","B01","S498","B_2"
1109882950,"/var/www/html/scripts",9067162217035,"error","File does not exist","B01","S498","B_2"
1109889692,"/var/www/html/",9218022177022,"error","Directory index forbidden by rule","B02","S197","B_1"
1109891890,"/var/www/html/default.ida",9218062041222,"error","File does not exist","B01","S215","B_2"
1109893168,"/var/www/html/",9035011037228,"error","Directory index forbidden by rule","B02","S347","B_1"
1109894557,"/var/www/html/",9066176036061,"error","Directory index forbidden by rule","B02","S475","B_1"
1109898593,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898593,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898594,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898594,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898594,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898594,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898594,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898594,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898594,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898594,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898594,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898594,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898594,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898594,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898594,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898594,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898594,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898594,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898594,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898597,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898597,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898597,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109898597,"/var/www/html/scripts",9216084100130,"error","File does not exist","B01","S175","B_2"
1109899311,"/var/www/html/",9062177153106,"error","Directory index forbidden by rule","B02","S420","B_1"
1109901625,"/var/www/html/default.ida",9060208186049,"error","File does not exist","B01","S355","B_2"
1109905834,"/var/www/html/",9219133137045,"error","Directory index forbidden by rule","B02","S236","B_1"
1109908965,"/var/www/html/",9222166160009,"error","Directory index forbidden by rule","B02","S312","B_1"
1109911318,"/var/www/html/",9202226228178,"error","Directory index forbidden by rule","B02","S79","B_1"
1109918582,"/var/www/html/",9218070058153,"error","Directory index forbidden by rule","B02","S218","B_1"
1109921308,"/awstats.11.11.79.67.conf: No such file or directory",9082049016150,"error","sh","B07","S580","B_11"
1109923769,"--03:22:20--  http://www.shady.go.ro/a.tgz",9082049016150,"error","-","B10","S580","B_5"
1109923769,"           => `a.tgz'",9082049016150,"error","-","B10","S580","B_5"
1109923769,"done.",9082049016150,"error","Resolving www.shady.go.ro...","B10","S580","B_7"
1109923769,"80... connected.",9082049016150,"error","Connecting to www.shady.go.ro[81.196.20.134]","B10","S580","B_8"
