#------------------------------------------------------------------------------------------------------------
#  ~ DateTime: 2021-02-09 00:10:18
#  ~ Dataframe name: "syslog_messages"
#  ~ Number of events in the dataframe: 1166
#  ~ Number of unique labels ('label_event_type') in the dataframe: 11
#  ~ Selected features set for the clustering: ['Logging_Daemon', 'Operation@', 'Tty', 'System_message@', 'EUID']
#  ~ The dataframe was scaled using the scaler: MinMaxScaler
#  ~ Parameters:  EPS=0.2480812289451326  MinPts=2 (The EPS parameter was calculated in 0.013473 seconds)
#  ~ The DBSCAN clustering process was performed in 0.020579 seconds
#  ~ Results summary: (24 Clus. | 28 Outl. | Homg.: 100.00% | Comp.: 85.64% | V-measure: 92.26% | AR: 97.01% | AMI: 91.93%)
#
#  ~ Details of clusters:
#       Cluster [0] contains 8 items. MV:["D040"]. Details:{'D04': 8}
#       Cluster [1] contains 94 items. MV:["D091"]. Details:{'D09': 94}
#       Cluster [2] contains 702 items. MV:["D022"]. Details:{'D02': 702}
#       Cluster [3] contains 80 items. MV:["D103"]. Details:{'D10': 80}
#       Cluster [4] contains 12 items. MV:["D064"]. Details:{'D06': 12}
#       Cluster [5] contains 13 items. MV:["D035"]. Details:{'D03': 13}
#       Cluster [6] contains 7 items. MV:["D076"]. Details:{'D07': 7}
#       Cluster [7] contains 8 items. MV:["D017"]. Details:{'D01': 8}
#       Cluster [8] contains 140 items. MV:["D078"]. Details:{'D07': 140}
#       Cluster [9] contains 2 items. MV:["D079"]. Details:{'D07': 2}
#       Cluster [10] contains 2 items. MV:["D0710"]. Details:{'D07': 2}
#       Cluster [11] contains 2 items. MV:["D0711"]. Details:{'D07': 2}
#       Cluster [12] contains 2 items. MV:["D0712"]. Details:{'D07': 2}
#       Cluster [13] contains 2 items. MV:["D0713"]. Details:{'D07': 2}
#       Cluster [14] contains 6 items. MV:["D0814"]. Details:{'D08': 6}
#       Cluster [15] contains 5 items. MV:["D0815"]. Details:{'D08': 5}
#       Cluster [16] contains 3 items. MV:["D0816"]. Details:{'D08': 3}
#       Cluster [17] contains 2 items. MV:["D0717"]. Details:{'D07': 2}
#       Cluster [18] contains 3 items. MV:["D0518"]. Details:{'D05': 3}
#       Cluster [19] contains 30 items. MV:["D0719"]. Details:{'D07': 30}
#       Cluster [20] contains 3 items. MV:["D0720"]. Details:{'D07': 3}
#       Cluster [21] contains 6 items. MV:["D0721"]. Details:{'D07': 6}
#       Cluster [22] contains 3 items. MV:["D1122"]. Details:{'D11': 3}
#       Cluster [23] contains 3 items. MV:["D0823"]. Details:{'D08': 3}
#
#  ~ Details of outliers: {'D04': 2, 'D06': 2, 'D07': 22, 'D11': 2}
#
#  ~ Confusion matrix:
#     +--------+----------------------------------------------------------------------------+
#     | Actual +                                 Predicted                                  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+
#     |        | D01  | D02  | D03  | D04  | D05  | D06  | D07  | D08  | D09  | D10  | D11  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+
#     |  D01   |  8   |      |      |      |      |      |      |      |      |      |      |
#     |  D02   |      | 702  |      |      |      |      |      |      |      |      |      |
#     |  D03   |      |      |  13  |      |      |      |      |      |      |      |      |
#     |  D04   |      |      |      |  8   |      |      |      |      |      |      |      |
#     |  D05   |      |      |      |      |  3   |      |      |      |      |      |      |
#     |  D06   |      |      |      |      |      |  12  |      |      |      |      |      |
#     |  D07   |      |      |      |      |      |      | 198  |      |      |      |      |
#     |  D08   |      |      |      |      |      |      |      |  17  |      |      |      |
#     |  D09   |      |      |      |      |      |      |      |      |  94  |      |      |
#     |  D10   |      |      |      |      |      |      |      |      |      |  80  |      |
#     |  D11   |      |      |      |      |      |      |      |      |      |      |  3   |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+
#
#  ~ Note: to import this file into Python, use: "DF = pandas.read_csv(file_name, sep=',', comment='#')"
#
#------------------------------------------------------------------------------------------------------------
DateTime~,Logging_device~,System_message@,Remotehost@,User,Tty,Logging_Daemon,Operation@,UID,EUID,PID~,label_event_type~,label_IPpair_ID~,phase1_predicted_label~
1108145440,"combo","PCI: Found IRQ 11 for device 00:1f.2","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","usb-uhci.c: USB UHCI at I/O 0xff80, IRQ 11","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","usb-uhci.c: Detected 2 ports","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","usb.c: new USB bus registered, assigned bus number 1","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","hub.c: USB hub found","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","hub.c: 2 ports detected","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","usb-uhci.c: v1.275:USB Universal Host Controller Interface driver","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","usb.c: registered new driver hiddev","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","usb.c: registered new driver hid","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","hid-core.c: v1.8.1 Andreas Gal, Vojtech Pavlik <vojtech@suse.cz>","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","hid-core.c: USB HID support drivers","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","mice: PS/2 mouse device common for all mice","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","EXT3 FS 2.4-0.9.19, 19 August 2002 on ide0(3,2), internal journal","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","Adding Swap: 530136k swap-space (priority -1)","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","kjournald starting.  Commit interval 5 seconds","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","EXT3 FS 2.4-0.9.19, 19 August 2002 on ide0(3,1), internal journal","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","EXT3-fs: mounted filesystem with ordered data mode.","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","IA-32 Microcode Update Driver: v1.11 <tigran@veritas.com>","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","microcode: CPU0 already at revision 8 (current=8)","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","microcode: freed 2048 bytes","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","parport0: irq 7 detected","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","ip_tables: (C) 2000-2002 Netfilter core team","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","PCI: Found IRQ 5 for device 01:0c.0","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","3c59x: Donald Becker and others. www.scyld.com/network/vortex.html","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","See Documentation/networking/vortex.txt","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","01:0c.0: 3Com PCI 3c905C Tornado at 0xec80. Vers LK1.1.18-ac","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo"," 00:b0:d0:87:85:c3, IRQ 5","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","  product code 0000 rev 00.14 date 07-16-104","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","  8K byte-wide RAM 5:3 Rx:Tx split, autoselect/Autonegotiate interface.","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","  MII transceiver found at address 24, status 782d.","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","  Enabling bus-master transmits and whole-frame receives.","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","01:0c.0: scatter/gather enabled. h/w checksums enabled","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145440,"combo","ip_tables: (C) 2000-2002 Netfilter core team","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145441,"combo","-","-","-","-","xinetd","xinetd startup succeeded","-","-",0,"D08","@","D_14"
1108145441,"combo","xinetd Version 2.3.10 started with libwrap options compiled in.","-","-","-","xinetd","xinetd Version 2.3.10 started","-","-",1720,"D08","@","D_15"
1108145441,"combo","Started working: 2 available services","-","-","-","xinetd","Started working","-","-",1720,"D08","@","D_16"
1108145442,"combo","-","-","-","-","sendmail","sendmail startup succeeded","-","-",0,"D07","@","D_17"
1108145443,"combo","-","-","-","-","sendmail","sm-client startup succeeded","-","-",0,"D07","@","D_17"
1108145445,"combo","-","-","-","-","spamassassin","spamd startup succeeded","-","-",0,"D07","@","D_OUTLIER"
1108145445,"combo","-","-","-","-","gpm","gpm startup succeeded","-","-",0,"D07","@","D_OUTLIER"
1108145448,"combo","-","-","-","-","canna"," succeeded","-","-",0,"D07","@","D_OUTLIER"
1108145448,"combo","-","-","-","-","crond","crond startup succeeded","-","-",0,"D07","@","D_OUTLIER"
1108145451,"combo","parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145451,"combo","parport0: irq 7 detected","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145451,"combo","lp0: using parport0 (polling).","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145451,"combo","lp0: console ready","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145451,"combo","modprobe: Can't locate module char-major-188","-","-","-","modprobe","-","-","-",0,"D07","@","D_6"
1108145452,"combo","last message repeated 15 times","-","-","-","-","-","-","-",0,"D01","@","D_7"
1108145452,"combo","-","-","-","-","cups","cupsd startup succeeded","-","-",0,"D03","@","D_5"
1108145453,"combo","-","-","-","-","xfs","xfs startup succeeded","-","-",0,"D07","@","D_OUTLIER"
1108145454,"combo","-","-","-","-","anacron","anacron startup succeeded","-","-",0,"D07","@","D_OUTLIER"
1108145454,"combo","-","-","-","-","atd","atd startup succeeded","-","-",0,"D07","@","D_OUTLIER"
1108145459,"combo","-","-","-","-","httpd","httpd startup succeeded","-","-",0,"D05","@","D_18"
1108145460,"combo","-","-","-","-","squid","Squid Parent: child process 2019 started","-","-",2016,"D07","@","D_OUTLIER"
1108145463,"combo","-","-","-","-","named","starting BIND 9.2.1 -u named","-","-",2037,"D07","@","D_19"
1108145463,"combo","-","-","-","-","named","using 1 CPU","-","-",2037,"D07","@","D_19"
1108145463,"combo","-","-","-","-","named","named startup succeeded","-","-",0,"D07","@","D_19"
1108145463,"combo","-","-","-","-","named","loading configuration from '/etc/named.conf'","-","-",2037,"D07","@","D_19"
1108145463,"combo","no IPv6 interfaces found","-","-","-","named","-","-","-",2037,"D07","@","D_20"
1108145463,"combo","-","-","-","-","named","listening on IPv4 interface lo, 127.0.0.1#53","-","-",2037,"D07","@","D_19"
1108145463,"combo","-","-","-","-","named","listening on IPv4 interface eth0, 11.11.79.67#53","-","-",2037,"D07","@","D_19"
1108145463,"combo","-","-","-","-","named","listening on IPv4 interface eth0:1, 11.11.79.69#53","-","-",2037,"D07","@","D_19"
1108145463,"combo","-","-","-","-","named","listening on IPv4 interface eth0:2, 11.11.79.70#53","-","-",2037,"D07","@","D_19"
1108145463,"combo","-","-","-","-","named","listening on IPv4 interface eth0:3, 11.11.79.71#53","-","-",2037,"D07","@","D_19"
1108145463,"combo","-","-","-","-","named","listening on IPv4 interface eth0:4, 11.11.79.72#53","-","-",2037,"D07","@","D_19"
1108145463,"combo","-","-","-","-","named","listening on IPv4 interface eth0:5, 11.11.79.73#53","-","-",2037,"D07","@","D_19"
1108145463,"combo","-","-","-","-","named","listening on IPv4 interface eth0:6, 11.11.79.75#53","-","-",2037,"D07","@","D_19"
1108145463,"combo","-","-","-","-","named","listening on IPv4 interface eth0:7, 11.11.79.80#53","-","-",2037,"D07","@","D_19"
1108145463,"combo","-","-","-","-","named","listening on IPv4 interface eth0:8, 11.11.79.81#53","-","-",2037,"D07","@","D_19"
1108145464,"combo","-","-","-","-","named","listening on IPv4 interface eth0:9, 11.11.79.82#53","-","-",2037,"D07","@","D_19"
1108145464,"combo","-","-","-","-","named","listening on IPv4 interface eth0:10, 11.11.79.83#53","-","-",2037,"D07","@","D_19"
1108145464,"combo","-","-","-","-","snmpd","snmpd startup succeeded","-","-",0,"D07","@","D_OUTLIER"
1108145464,"combo","-","-","-","-","named","listening on IPv4 interface eth0:11, 11.11.79.84#53","-","-",2037,"D07","@","D_19"
1108145464,"combo","ip_tables: (C) 2000-2002 Netfilter core team","-","-","-","kernel","-","-","-",0,"D07","@","D_8"
1108145465,"combo","-","-","-","-","named","listening on IPv4 interface eth0:12, 11.11.79.85#53","-","-",2037,"D07","@","D_19"
1108145465,"combo","NET-SNMP version 5.0.6 ","-","-","-","net-snmp","-","-","-",2049,"D07","@","D_OUTLIER"
1108145465,"combo","-","-","-","-","ntpd","ntpd startup succeeded","-","-",0,"D07","@","D_OUTLIER"
1108145465,"combo","ntpd 4.1.1c-rc1@1.836 Thu Feb 13 12:17:19 EST 2003 (1)","-","-","-","ntpd","-","-","-",2062,"D07","@","D_21"
1108145465,"combo","-","-","-","-","named","listening on IPv4 interface eth0:13, 11.11.79.87#53","-","-",2037,"D07","@","D_19"
1108145466,"combo","-","-","-","-","mysqld","Starting MySQL:  succeeded","-","-",0,"D07","@","D_OUTLIER"
1108145466,"combo","-","-","-","-","named","listening on IPv4 interface eth0:14, 11.11.79.89#53","-","-",2037,"D07","@","D_19"
1108145467,"combo","-","-","-","-","named","listening on IPv4 interface eth0:15, 11.11.79.90#53","-","-",2037,"D07","@","D_19"
1108145467,"combo","rsyncd version 2.5.5 starting, listening on port 873 ","-","-","-","rsyncd","-","-","-",2100,"D07","@","D_OUTLIER"
1108145467,"combo","-","-","-","-","named","listening on IPv4 interface eth0:16, 11.11.79.95#53","-","-",2037,"D07","@","D_19"
1108145467,"combo","precision = 12 usec","-","-","-","ntpd","-","-","-",2062,"D07","@","D_21"
1108145468,"combo","-","-","-","-","named","listening on IPv4 interface eth0:17, 11.11.79.100#53","-","-",2037,"D07","@","D_19"
1108145469,"combo","-","-","-","-","named","listening on IPv4 interface eth0:18, 11.11.79.105#53","-","-",2037,"D07","@","D_19"
1108145468,"combo","kernel time discipline status 0040","-","-","-","ntpd","-","-","-",2062,"D07","@","D_21"
1108145469,"combo","-","-","-","-","named","listening on IPv4 interface eth0:19, 11.11.79.110#53","-","-",2037,"D07","@","D_19"
1108145470,"combo","frequency initialized 0.000 from /etc/ntp/drift","-","-","-","ntpd","-","-","-",2062,"D07","@","D_21"
1108145470,"combo","-","-","-","-","named","listening on IPv4 interface eth0:20, 11.11.79.115#53","-","-",2037,"D07","@","D_19"
1108145470,"combo","-","-","-","-","named","listening on IPv4 interface eth0:21, 11.11.79.120#53","-","-",2037,"D07","@","D_19"
1108145470,"combo","-","-","-","-","named","listening on IPv4 interface eth0:22, 11.11.79.125#53","-","-",2037,"D07","@","D_19"
1108145471,"combo","-","-","-","-","named","command channel listening on 127.0.0.1#953","-","-",2037,"D07","@","D_19"
1108145471,"combo","zone 0.0.127.in-addr.arpa/IN: loaded serial 1997022700","-","-","-","named","-","-","-",2037,"D07","@","D_20"
1108145471,"combo","zone localhost/IN: loaded serial 42","-","-","-","named","-","-","-",2037,"D07","@","D_20"
1108145471,"combo","-","-","-","-","named","running","-","-",2037,"D07","@","D_19"
1108145674,"combo","kernel time discipline status change 41","-","-","-","ntpd","-","-","-",2062,"D07","@","D_21"
1108145740,"combo","kernel time discipline status change 1","-","-","-","ntpd","-","-","-",2062,"D07","@","D_21"
1108198702,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",3742,"D09","@","D_1"
1108198702,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",3742,"D09","@","D_1"
1108284609,"combo","-","-","-","-","cups","cupsd shutdown succeeded","-","-",0,"D03","@","D_5"
1108284612,"combo","modprobe: Can't locate module char-major-188","-","-","-","modprobe","-","-","-",0,"D07","@","D_6"
1108284612,"combo","last message repeated 15 times","-","-","-","-","-","-","-",0,"D01","@","D_7"
1108284612,"combo","-","-","-","-","cups","cupsd startup succeeded","-","-",0,"D03","@","D_5"
1108284614,"combo","-","-","-","-","syslogd 1.4.1","restart.","-","-",0,"D04","@","D_0"
1108284899,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",6235,"D09","@","D_1"
1108284900,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",6235,"D09","@","D_1"
1108313431,"combo","-","server8324611222.serverpool.info","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20935,"D02","S588","D_2"
1108313431,"combo","-","server8324611222.serverpool.info","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20936,"D02","S588","D_2"
1108313431,"combo","-","server8324611222.serverpool.info","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20939,"D02","S588","D_2"
1108313432,"combo","-","server8324611222.serverpool.info","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20941,"D02","S588","D_2"
1108313435,"combo","-","server8324611222.serverpool.info","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20943,"D02","S588","D_2"
1108313437,"combo","-","server8324611222.serverpool.info","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20945,"D02","S588","D_2"
1108313437,"combo","-","server8324611222.serverpool.info","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20946,"D02","S588","D_2"
1108313437,"combo","-","server8324611222.serverpool.info","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20949,"D02","S588","D_2"
1108313442,"combo","-","server8324611222.serverpool.info","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20951,"D02","S588","D_2"
1108313445,"combo","-","server8324611222.serverpool.info","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20953,"D02","S588","D_2"
1108313447,"combo","-","server8324611222.serverpool.info","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20955,"D02","S588","D_2"
1108313447,"combo","-","server8324611222.serverpool.info","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20956,"D02","S588","D_2"
1108313448,"combo","-","server8324611222.serverpool.info","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20959,"D02","S588","D_2"
1108313450,"combo","-","server8324611222.serverpool.info","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20961,"D02","S588","D_2"
1108313452,"combo","-","server8324611222.serverpool.info","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20963,"D02","S588","D_2"
1108313453,"combo","-","server8324611222.serverpool.info","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20965,"D02","S588","D_2"
1108313454,"combo","-","server8324611222.serverpool.info","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20969,"D02","S588","D_2"
1108313455,"combo","-","server8324611222.serverpool.info","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20971,"D02","S588","D_2"
1108313457,"combo","-","server8324611222.serverpool.info","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20973,"D02","S588","D_2"
1108371609,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",10805,"D09","@","D_1"
1108371610,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",10805,"D09","@","D_1"
1108445977,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12759,"D02","S422","D_2"
1108445977,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12758,"D02","S422","D_2"
1108445977,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12761,"D02","S422","D_2"
1108445977,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12760,"D02","S422","D_2"
1108445978,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12766,"D02","S422","D_2"
1108445978,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12770,"D02","S422","D_2"
1108445978,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12768,"D02","S422","D_2"
1108445978,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12769,"D02","S422","D_2"
1108445979,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12774,"D02","S422","D_2"
1108445979,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12776,"D02","S422","D_2"
1108445989,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12781,"D02","S422","D_2"
1108445989,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12780,"D02","S422","D_2"
1108445989,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12778,"D02","S422","D_2"
1108445989,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12779,"D02","S422","D_2"
1108445989,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12786,"D02","S422","D_2"
1108445990,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12788,"D02","S422","D_2"
1108445990,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12790,"D02","S422","D_2"
1108445990,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12789,"D02","S422","D_2"
1108445990,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12794,"D02","S422","D_2"
1108445991,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12796,"D02","S422","D_2"
1108446001,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12798,"D02","S422","D_2"
1108446001,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12801,"D02","S422","D_2"
1108446001,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12800,"D02","S422","D_2"
1108446001,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12799,"D02","S422","D_2"
1108446001,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12806,"D02","S422","D_2"
1108446002,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12808,"D02","S422","D_2"
1108446002,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12809,"D02","S422","D_2"
1108446002,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12810,"D02","S422","D_2"
1108446002,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12814,"D02","S422","D_2"
1108446003,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12816,"D02","S422","D_2"
1108446013,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12819,"D02","S422","D_2"
1108446013,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12818,"D02","S422","D_2"
1108446013,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12821,"D02","S422","D_2"
1108446013,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12820,"D02","S422","D_2"
1108446013,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12826,"D02","S422","D_2"
1108446014,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12828,"D02","S422","D_2"
1108446014,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12829,"D02","S422","D_2"
1108446014,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12830,"D02","S422","D_2"
1108446014,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12834,"D02","S422","D_2"
1108446014,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12836,"D02","S422","D_2"
1108446025,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12838,"D02","S422","D_2"
1108446025,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12841,"D02","S422","D_2"
1108446025,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12839,"D02","S422","D_2"
1108446025,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12840,"D02","S422","D_2"
1108446025,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12846,"D02","S422","D_2"
1108446025,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12848,"D02","S422","D_2"
1108446025,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12849,"D02","S422","D_2"
1108446026,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12850,"D02","S422","D_2"
1108446026,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12854,"D02","S422","D_2"
1108446026,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12856,"D02","S422","D_2"
1108446037,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12860,"D02","S422","D_2"
1108446037,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12859,"D02","S422","D_2"
1108446037,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12861,"D02","S422","D_2"
1108446037,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12858,"D02","S422","D_2"
1108446037,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12866,"D02","S422","D_2"
1108446037,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12868,"D02","S422","D_2"
1108446037,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12869,"D02","S422","D_2"
1108446037,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12870,"D02","S422","D_2"
1108446038,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12874,"D02","S422","D_2"
