#------------------------------------------------------------------------------------------------------------
#  ~ DateTime: 2021-02-09 00:10:18
#  ~ Dataframe name: "syslog_secure"
#  ~ Number of events in the dataframe: 1587
#  ~ Number of unique labels ('label_event_type') in the dataframe: 6
#  ~ Selected features set for the clustering: ['Logging_Daemon', 'Operation']
#  ~ The dataframe was scaled using the scaler: MinMaxScaler
#  ~ Parameters:  EPS=0.7071067811865476  MinPts=2 (The EPS parameter was calculated in 0.006625 seconds)
#  ~ The DBSCAN clustering process was performed in 0.033909 seconds
#  ~ Results summary: (6 Clus. | 12 Outl. | Homg.: 100.00% | Comp.: 100.00% | V-measure: 100.00% | AR: 100.00% | AMI: 100.00%)
#
#  ~ Details of clusters:
#       Cluster [0] contains 145 items. MV:["E010"]. Details:{'E01': 145}
#       Cluster [1] contains 366 items. MV:["E041"]. Details:{'E04': 366}
#       Cluster [2] contains 352 items. MV:["E022"]. Details:{'E02': 352}
#       Cluster [3] contains 702 items. MV:["E033"]. Details:{'E03': 702}
#       Cluster [4] contains 8 items. MV:["E054"]. Details:{'E05': 8}
#       Cluster [5] contains 2 items. MV:["E065"]. Details:{'E06': 2}
#
#  ~ Details of outliers: {'E04': 2, 'E06': 10}
#
#  ~ Confusion matrix:
#     +--------+-----------------------------------------+
#     | Actual +               Predicted                 |
#     +--------+------+------+------+------+------+------+
#     |        | E01  | E02  | E03  | E04  | E05  | E06  |
#     +--------+------+------+------+------+------+------+
#     |  E01   | 145  |      |      |      |      |      |
#     |  E02   |      | 352  |      |      |      |      |
#     |  E03   |      |      | 702  |      |      |      |
#     |  E04   |      |      |      | 366  |      |      |
#     |  E05   |      |      |      |      |  8   |      |
#     |  E06   |      |      |      |      |      |  2   |
#     +--------+------+------+------+------+------+------+
#
#  ~ Note: to import this file into Python, use: "DF = pandas.read_csv(file_name, sep=',', comment='#')"
#
#------------------------------------------------------------------------------------------------------------
DateTime~,Logging_device~,User,Port~,Logging_Daemon,Source$,PID~,Operation,label_event_type~,label_IPpair_ID~,phase1_predicted_label~
1108133073,"combo","joe",0,"sshd",9148228020076,7058,"Illegal user","E02","S19","E_2"
1108133075,"combo","tom",0,"sshd",9148228020076,7060,"Illegal user","E02","S19","E_2"
1108133077,"combo","billy",0,"sshd",9148228020076,7062,"Illegal user","E02","S19","E_2"
1108133082,"combo","buddy",0,"sshd",9148228020076,7064,"Illegal user","E02","S19","E_2"
1108133085,"combo","jeremy",0,"sshd",9148228020076,7066,"Illegal user","E02","S19","E_2"
1108133093,"combo","vampire",0,"sshd",9148228020076,7068,"Illegal user","E02","S19","E_2"
1108133094,"combo","betty",0,"sshd",9148228020076,7070,"Illegal user","E02","S19","E_2"
1108133096,"combo","max",0,"sshd",9148228020076,7072,"Illegal user","E02","S19","E_2"
1108133098,"combo","nicholas",0,"sshd",9148228020076,7074,"Illegal user","E02","S19","E_2"
1108133102,"combo","robin",0,"sshd",9148228020076,7076,"Illegal user","E02","S19","E_2"
1108133107,"combo","johnny",0,"sshd",9148228020076,7078,"Illegal user","E02","S19","E_2"
1108133111,"combo","lucy",0,"sshd",9148228020076,7080,"Illegal user","E02","S19","E_2"
1108133114,"combo","maria",0,"sshd",9148228020076,7082,"Illegal user","E02","S19","E_2"
1108133117,"combo","rose",0,"sshd",9148228020076,7084,"Illegal user","E02","S19","E_2"
1108133132,"combo","mail",40535,"sshd",9148228020076,7086,"Failed password","E03","S19","E_3"
1108145437,"combo","-",0,"sshd",9000,1706,"Server listening on 0.0.0.0 Port~ 22.","E04","S0","E_OUTLIER"
1108146291,"combo","-",0,"sshd",9200120071160,2130,"Did not receive identification string","E04","S62","E_1"
1108146291,"combo","-",0,"sshd",9200120071160,2131,"Did not receive identification string","E04","S62","E_1"
1108146291,"combo","-",0,"sshd",9200120071160,2132,"Did not receive identification string","E04","S62","E_1"
1108146291,"combo","-",0,"sshd",9200120071160,2133,"Did not receive identification string","E04","S62","E_1"
1108146291,"combo","-",0,"sshd",9200120071160,2134,"Did not receive identification string","E04","S62","E_1"
1108146291,"combo","-",0,"sshd",9200120071160,2135,"Did not receive identification string","E04","S62","E_1"
1108146291,"combo","-",0,"sshd",9200120071160,2136,"Did not receive identification string","E04","S62","E_1"
1108146291,"combo","-",0,"sshd",9200120071160,2137,"Did not receive identification string","E04","S62","E_1"
1108146292,"combo","-",0,"sshd",9200120071160,2138,"Did not receive identification string","E04","S62","E_1"
1108146292,"combo","-",0,"sshd",9200120071160,2139,"Did not receive identification string","E04","S62","E_1"
1108146292,"combo","-",0,"sshd",9200120071160,2140,"Did not receive identification string","E04","S62","E_1"
1108146292,"combo","-",0,"sshd",9200120071160,2141,"Did not receive identification string","E04","S62","E_1"
1108146292,"combo","-",0,"sshd",9200120071160,2142,"Did not receive identification string","E04","S62","E_1"
1108146293,"combo","-",0,"sshd",9200120071160,2143,"Did not receive identification string","E04","S62","E_1"
1108146293,"combo","-",0,"sshd",9200120071160,2144,"Did not receive identification string","E04","S62","E_1"
1108146293,"combo","-",0,"sshd",9200120071160,2145,"Did not receive identification string","E04","S62","E_1"
1108146293,"combo","-",0,"sshd",9200120071160,2146,"Did not receive identification string","E04","S62","E_1"
1108146293,"combo","-",0,"sshd",9200120071160,2147,"Did not receive identification string","E04","S62","E_1"
1108146295,"combo","-",0,"sshd",9200120071160,2148,"Did not receive identification string","E04","S62","E_1"
1108154847,"combo","test",32919,"sshd",9202040204242,2340,"Accepted password","E01","S81","E_0"
1108297863,"combo","-",0,"sshd",9220130226025,20506,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20508,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20509,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20510,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20511,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20512,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20507,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20513,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20514,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20515,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20516,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20517,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20518,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20519,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20520,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20521,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20522,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20523,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20524,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20525,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20526,"Did not receive identification string","E04","S257","E_1"
1108297863,"combo","-",0,"sshd",9220130226025,20527,"Did not receive identification string","E04","S257","E_1"
1108297864,"combo","-",0,"sshd",9220130226025,20528,"Did not receive identification string","E04","S257","E_1"
1108298454,"combo","jordan",0,"sshd",9220130226025,20540,"Illegal user","E02","S257","E_2"
1108298454,"combo","jordan",0,"sshd",9220130226025,20541,"Illegal user","E02","S257","E_2"
1108298455,"combo","jordan",0,"sshd",9220130226025,20544,"Illegal user","E02","S257","E_2"
1108298456,"combo","michael",0,"sshd",9220130226025,20546,"Illegal user","E02","S257","E_2"
1108298457,"combo","michael",0,"sshd",9220130226025,20547,"Illegal user","E02","S257","E_2"
1108298458,"combo","michael",0,"sshd",9220130226025,20550,"Illegal user","E02","S257","E_2"
1108298459,"combo","nicole",0,"sshd",9220130226025,20552,"Illegal user","E02","S257","E_2"
1108298459,"combo","nicole",0,"sshd",9220130226025,20553,"Illegal user","E02","S257","E_2"
1108298459,"combo","jordan",0,"sshd",9220130226025,20556,"Illegal user","E02","S257","E_2"
1108298460,"combo","nicole",0,"sshd",9220130226025,20558,"Illegal user","E02","S257","E_2"
1108312809,"combo","-",0,"sshd",9083246112022,20888,"Did not receive identification string","E04","S588","E_1"
1108312809,"combo","-",0,"sshd",9083246112022,20889,"Did not receive identification string","E04","S588","E_1"
1108312809,"combo","-",0,"sshd",9083246112022,20890,"Did not receive identification string","E04","S588","E_1"
1108312809,"combo","-",0,"sshd",9083246112022,20891,"Did not receive identification string","E04","S588","E_1"
1108312809,"combo","-",0,"sshd",9083246112022,20892,"Did not receive identification string","E04","S588","E_1"
1108312809,"combo","-",0,"sshd",9083246112022,20893,"Did not receive identification string","E04","S588","E_1"
1108312809,"combo","-",0,"sshd",9083246112022,20894,"Did not receive identification string","E04","S588","E_1"
1108312809,"combo","-",0,"sshd",9083246112022,20895,"Did not receive identification string","E04","S588","E_1"
1108312810,"combo","-",0,"sshd",9083246112022,20896,"Did not receive identification string","E04","S588","E_1"
1108312810,"combo","-",0,"sshd",9083246112022,20897,"Did not receive identification string","E04","S588","E_1"
1108312812,"combo","-",0,"sshd",9083246112022,20899,"Did not receive identification string","E04","S588","E_1"
1108312812,"combo","-",0,"sshd",9083246112022,20898,"Did not receive identification string","E04","S588","E_1"
1108312812,"combo","-",0,"sshd",9083246112022,20901,"Did not receive identification string","E04","S588","E_1"
1108312812,"combo","-",0,"sshd",9083246112022,20900,"Did not receive identification string","E04","S588","E_1"
1108312812,"combo","-",0,"sshd",9083246112022,20902,"Did not receive identification string","E04","S588","E_1"
1108312812,"combo","-",0,"sshd",9083246112022,20903,"Did not receive identification string","E04","S588","E_1"
1108312812,"combo","-",0,"sshd",9083246112022,20906,"Did not receive identification string","E04","S588","E_1"
1108312812,"combo","-",0,"sshd",9083246112022,20907,"Did not receive identification string","E04","S588","E_1"
1108312812,"combo","-",0,"sshd",9083246112022,20905,"Did not receive identification string","E04","S588","E_1"
1108312812,"combo","-",0,"sshd",9083246112022,20904,"Did not receive identification string","E04","S588","E_1"
1108312814,"combo","-",0,"sshd",9083246112022,20908,"Did not receive identification string","E04","S588","E_1"
1108313433,"combo","nobody",42592,"sshd",9083246112022,20935,"Failed password","E03","S588","E_3"
1108313433,"combo","nobody",42593,"sshd",9083246112022,20936,"Failed password","E03","S588","E_3"
1108313433,"combo","nobody",42596,"sshd",9083246112022,20939,"Failed password","E03","S588","E_3"
1108313434,"combo","nobody",42679,"sshd",9083246112022,20941,"Failed password","E03","S588","E_3"
1108313437,"combo","nobody",42728,"sshd",9083246112022,20943,"Failed password","E03","S588","E_3"
1108313439,"combo","nobody",42761,"sshd",9083246112022,20945,"Failed password","E03","S588","E_3"
1108313439,"combo","nobody",42763,"sshd",9083246112022,20946,"Failed password","E03","S588","E_3"
1108313440,"combo","nobody",42768,"sshd",9083246112022,20949,"Failed password","E03","S588","E_3"
1108313444,"combo","nobody",42850,"sshd",9083246112022,20951,"Failed password","E03","S588","E_3"
1108313447,"combo","nobody",42897,"sshd",9083246112022,20953,"Failed password","E03","S588","E_3"
1108313449,"combo","nobody",42938,"sshd",9083246112022,20955,"Failed password","E03","S588","E_3"
1108313449,"combo","nobody",42939,"sshd",9083246112022,20956,"Failed password","E03","S588","E_3"
1108313450,"combo","nobody",42946,"sshd",9083246112022,20959,"Failed password","E03","S588","E_3"
1108313453,"combo","nobody",42990,"sshd",9083246112022,20961,"Failed password","E03","S588","E_3"
1108313454,"combo","nobody",43021,"sshd",9083246112022,20963,"Failed password","E03","S588","E_3"
1108313455,"combo","nobody",43025,"sshd",9083246112022,20965,"Failed password","E03","S588","E_3"
1108313457,"combo","nobody",43015,"sshd",9083246112022,20969,"Failed password","E03","S588","E_3"
1108313457,"combo","nobody",43067,"sshd",9083246112022,20971,"Failed password","E03","S588","E_3"
1108313459,"combo","nobody",43101,"sshd",9083246112022,20973,"Failed password","E03","S588","E_3"
1108445979,"combo","root",37002,"sshd",9062193229186,12759,"Failed password","E03","S422","E_3"
1108445979,"combo","root",37000,"sshd",9062193229186,12758,"Failed password","E03","S422","E_3"
1108445979,"combo","root",37005,"sshd",9062193229186,12761,"Failed password","E03","S422","E_3"
1108445979,"combo","root",37003,"sshd",9062193229186,12760,"Failed password","E03","S422","E_3"
1108445980,"combo","root",37008,"sshd",9062193229186,12766,"Failed password","E03","S422","E_3"
1108445980,"combo","root",37017,"sshd",9062193229186,12770,"Failed password","E03","S422","E_3"
1108445980,"combo","root",37015,"sshd",9062193229186,12768,"Failed password","E03","S422","E_3"
1108445980,"combo","root",37016,"sshd",9062193229186,12769,"Failed password","E03","S422","E_3"
1108445981,"combo","root",37021,"sshd",9062193229186,12774,"Failed password","E03","S422","E_3"
1108445981,"combo","root",37030,"sshd",9062193229186,12776,"Failed password","E03","S422","E_3"
1108445991,"combo","root",37207,"sshd",9062193229186,12781,"Failed password","E03","S422","E_3"
1108445991,"combo","root",37206,"sshd",9062193229186,12780,"Failed password","E03","S422","E_3"
1108445991,"combo","root",37203,"sshd",9062193229186,12778,"Failed password","E03","S422","E_3"
1108445991,"combo","root",37204,"sshd",9062193229186,12779,"Failed password","E03","S422","E_3"
1108445992,"combo","root",37214,"sshd",9062193229186,12786,"Failed password","E03","S422","E_3"
1108445992,"combo","root",37220,"sshd",9062193229186,12788,"Failed password","E03","S422","E_3"
1108445992,"combo","root",37223,"sshd",9062193229186,12790,"Failed password","E03","S422","E_3"
1108445992,"combo","root",37222,"sshd",9062193229186,12789,"Failed password","E03","S422","E_3"
1108445993,"combo","root",37234,"sshd",9062193229186,12794,"Failed password","E03","S422","E_3"
1108445993,"combo","root",37247,"sshd",9062193229186,12796,"Failed password","E03","S422","E_3"
1108446003,"combo","root",37453,"sshd",9062193229186,12798,"Failed password","E03","S422","E_3"
1108446003,"combo","root",37458,"sshd",9062193229186,12801,"Failed password","E03","S422","E_3"
1108446003,"combo","root",37456,"sshd",9062193229186,12800,"Failed password","E03","S422","E_3"
1108446003,"combo","root",37455,"sshd",9062193229186,12799,"Failed password","E03","S422","E_3"
1108446004,"combo","root",37464,"sshd",9062193229186,12806,"Failed password","E03","S422","E_3"
1108446004,"combo","root",37474,"sshd",9062193229186,12808,"Failed password","E03","S422","E_3"
1108446004,"combo","root",37476,"sshd",9062193229186,12809,"Failed password","E03","S422","E_3"
1108446004,"combo","root",37477,"sshd",9062193229186,12810,"Failed password","E03","S422","E_3"
1108446005,"combo","root",37494,"sshd",9062193229186,12814,"Failed password","E03","S422","E_3"
1108446005,"combo","root",37500,"sshd",9062193229186,12816,"Failed password","E03","S422","E_3"
1108446015,"combo","root",37740,"sshd",9062193229186,12819,"Failed password","E03","S422","E_3"
1108446015,"combo","root",37739,"sshd",9062193229186,12818,"Failed password","E03","S422","E_3"
1108446015,"combo","root",37741,"sshd",9062193229186,12821,"Failed password","E03","S422","E_3"
1108446015,"combo","root",37742,"sshd",9062193229186,12820,"Failed password","E03","S422","E_3"
1108446015,"combo","root",37751,"sshd",9062193229186,12826,"Failed password","E03","S422","E_3"
1108446016,"combo","root",37763,"sshd",9062193229186,12828,"Failed password","E03","S422","E_3"
1108446016,"combo","root",37764,"sshd",9062193229186,12829,"Failed password","E03","S422","E_3"
1108446016,"combo","root",37768,"sshd",9062193229186,12830,"Failed password","E03","S422","E_3"
1108446016,"combo","root",37776,"sshd",9062193229186,12834,"Failed password","E03","S422","E_3"
1108446017,"combo","root",37782,"sshd",9062193229186,12836,"Failed password","E03","S422","E_3"
1108446027,"combo","root",37977,"sshd",9062193229186,12838,"Failed password","E03","S422","E_3"
1108446027,"combo","root",37980,"sshd",9062193229186,12841,"Failed password","E03","S422","E_3"
1108446027,"combo","root",37978,"sshd",9062193229186,12839,"Failed password","E03","S422","E_3"
1108446027,"combo","root",37979,"sshd",9062193229186,12840,"Failed password","E03","S422","E_3"
1108446027,"combo","root",37984,"sshd",9062193229186,12846,"Failed password","E03","S422","E_3"
1108446028,"combo","root",37995,"sshd",9062193229186,12848,"Failed password","E03","S422","E_3"
1108446028,"combo","root",37996,"sshd",9062193229186,12849,"Failed password","E03","S422","E_3"
1108446028,"combo","root",37997,"sshd",9062193229186,12850,"Failed password","E03","S422","E_3"
1108446028,"combo","root",38004,"sshd",9062193229186,12854,"Failed password","E03","S422","E_3"
1108446029,"combo","root",38011,"sshd",9062193229186,12856,"Failed password","E03","S422","E_3"
1108446039,"combo","root",38174,"sshd",9062193229186,12860,"Failed password","E03","S422","E_3"
1108446039,"combo","root",38173,"sshd",9062193229186,12859,"Failed password","E03","S422","E_3"
1108446039,"combo","root",38175,"sshd",9062193229186,12861,"Failed password","E03","S422","E_3"
1108446039,"combo","root",38172,"sshd",9062193229186,12858,"Failed password","E03","S422","E_3"
1108446039,"combo","root",38177,"sshd",9062193229186,12866,"Failed password","E03","S422","E_3"
1108446040,"combo","root",38185,"sshd",9062193229186,12868,"Failed password","E03","S422","E_3"
1108446040,"combo","root",38186,"sshd",9062193229186,12869,"Failed password","E03","S422","E_3"
1108446040,"combo","root",38187,"sshd",9062193229186,12870,"Failed password","E03","S422","E_3"
1108446040,"combo","root",38195,"sshd",9062193229186,12874,"Failed password","E03","S422","E_3"
1108446041,"combo","root",38201,"sshd",9062193229186,12876,"Failed password","E03","S422","E_3"
1108446051,"combo","root",38335,"sshd",9062193229186,12881,"Failed password","E03","S422","E_3"
1108446051,"combo","root",38334,"sshd",9062193229186,12880,"Failed password","E03","S422","E_3"
1108446051,"combo","root",38332,"sshd",9062193229186,12879,"Failed password","E03","S422","E_3"
1108446051,"combo","root",38331,"sshd",9062193229186,12878,"Failed password","E03","S422","E_3"
1108446051,"combo","root",38341,"sshd",9062193229186,12886,"Failed password","E03","S422","E_3"
1108446052,"combo","root",38349,"sshd",9062193229186,12888,"Failed password","E03","S422","E_3"
1108446052,"combo","root",38350,"sshd",9062193229186,12889,"Failed password","E03","S422","E_3"
1108446052,"combo","root",38351,"sshd",9062193229186,12890,"Failed password","E03","S422","E_3"
1108446052,"combo","root",38356,"sshd",9062193229186,12894,"Failed password","E03","S422","E_3"
1108446052,"combo","root",38361,"sshd",9062193229186,12896,"Failed password","E03","S422","E_3"
1108446063,"combo","root",38501,"sshd",9062193229186,12898,"Failed password","E03","S422","E_3"
1108446063,"combo","root",38503,"sshd",9062193229186,12900,"Failed password","E03","S422","E_3"
1108446063,"combo","root",38502,"sshd",9062193229186,12899,"Failed password","E03","S422","E_3"
1108446063,"combo","root",38504,"sshd",9062193229186,12901,"Failed password","E03","S422","E_3"
1108446063,"combo","root",38506,"sshd",9062193229186,12906,"Failed password","E03","S422","E_3"
1108446063,"combo","root",38511,"sshd",9062193229186,12908,"Failed password","E03","S422","E_3"
1108446063,"combo","root",38512,"sshd",9062193229186,12909,"Failed password","E03","S422","E_3"
1108446063,"combo","root",38514,"sshd",9062193229186,12910,"Failed password","E03","S422","E_3"
1108446064,"combo","root",38525,"sshd",9062193229186,12914,"Failed password","E03","S422","E_3"
1108446064,"combo","root",38536,"sshd",9062193229186,12916,"Failed password","E03","S422","E_3"
1108536997,"combo","root",48953,"sshd",9069044156105,15410,"Failed password","E03","S550","E_3"
1108537008,"combo","root",49562,"sshd",9069044156105,15412,"Failed password","E03","S550","E_3"
1108537019,"combo","root",50001,"sshd",9069044156105,15414,"Failed password","E03","S550","E_3"
1108537030,"combo","root",50339,"sshd",9069044156105,15416,"Failed password","E03","S550","E_3"
1108537041,"combo","root",50801,"sshd",9069044156105,15425,"Failed password","E03","S550","E_3"
1108537052,"combo","root",51309,"sshd",9069044156105,15427,"Failed password","E03","S550","E_3"
1108537063,"combo","root",51986,"sshd",9069044156105,15429,"Failed password","E03","S550","E_3"
1108537074,"combo","root",52542,"sshd",9069044156105,15431,"Failed password","E03","S550","E_3"
1108537186,"combo","root",57697,"sshd",9069044156105,15433,"Failed password","E03","S550","E_3"
1108537197,"combo","root",58088,"sshd",9069044156105,15435,"Failed password","E03","S550","E_3"
1108537208,"combo","root",58608,"sshd",9069044156105,15437,"Failed password","E03","S550","E_3"
1108537219,"combo","root",59200,"sshd",9069044156105,15439,"Failed password","E03","S550","E_3"
1108537230,"combo","root",59726,"sshd",9069044156105,15441,"Failed password","E03","S550","E_3"
1108537240,"combo","root",60198,"sshd",9069044156105,15443,"Failed password","E03","S550","E_3"
1108537251,"combo","root",60620,"sshd",9069044156105,15445,"Failed password","E03","S550","E_3"
1108537262,"combo","root",32937,"sshd",9069044156105,15447,"Failed password","E03","S550","E_3"
1108597978,"combo","test",2345,"sshd",9062058124234,17344,"Accepted password","E01","S425","E_0"
1108597978,"combo","test",2333,"sshd",9062058124234,17342,"Accepted password","E01","S425","E_0"
1108597978,"combo","test",2338,"sshd",9062058124234,17343,"Accepted password","E01","S425","E_0"
1108597978,"combo","test",2330,"sshd",9062058124234,17340,"Accepted password","E01","S425","E_0"
1108597978,"combo","test",2332,"sshd",9062058124234,17341,"Accepted password","E01","S425","E_0"
1108597978,"combo","test",2351,"sshd",9062058124234,17350,"Accepted password","E01","S425","E_0"
1108597978,"combo","test",2357,"sshd",9062058124234,17351,"Accepted password","E01","S425","E_0"
1108597979,"combo","test",2379,"sshd",9062058124234,17354,"Accepted password","E01","S425","E_0"
1108597979,"combo","test",2395,"sshd",9062058124234,17356,"Accepted password","E01","S425","E_0"
1108597979,"combo","test",2397,"sshd",9062058124234,17357,"Accepted password","E01","S425","E_0"
1108639163,"combo","root",35109,"sshd",9081056082049,18781,"Failed password","E03","S574","E_3"
1108639163,"combo","root",35111,"sshd",9081056082049,18782,"Failed password","E03","S574","E_3"
1108639175,"combo","root",35317,"sshd",9081056082049,18785,"Failed password","E03","S574","E_3"
1108639175,"combo","root",35319,"sshd",9081056082049,18786,"Failed password","E03","S574","E_3"
1108639187,"combo","root",35486,"sshd",9081056082049,18789,"Failed password","E03","S574","E_3"
1108639187,"combo","root",35489,"sshd",9081056082049,18790,"Failed password","E03","S574","E_3"
1108639199,"combo","root",35677,"sshd",9081056082049,18793,"Failed password","E03","S574","E_3"
1108639199,"combo","root",35686,"sshd",9081056082049,18795,"Failed password","E03","S574","E_3"
1108639211,"combo","root",35903,"sshd",9081056082049,18797,"Failed password","E03","S574","E_3"
1108639211,"combo","root",35910,"sshd",9081056082049,18799,"Failed password","E03","S574","E_3"
1108639222,"combo","root",36090,"sshd",9081056082049,18801,"Failed password","E03","S574","E_3"
1108639223,"combo","root",36097,"sshd",9081056082049,18803,"Failed password","E03","S574","E_3"
1108639234,"combo","root",36288,"sshd",9081056082049,18805,"Failed password","E03","S574","E_3"
1108639235,"combo","root",36301,"sshd",9081056082049,18807,"Failed password","E03","S574","E_3"
1108639246,"combo","root",36467,"sshd",9081056082049,18809,"Failed password","E03","S574","E_3"
1108639247,"combo","root",36483,"sshd",9081056082049,18811,"Failed password","E03","S574","E_3"
1108645292,"combo","root",50754,"sshd",9081056082049,18953,"Failed password","E03","S574","E_3"
1108645294,"combo","root",50750,"sshd",9081056082049,18955,"Failed password","E03","S574","E_3"
1108645304,"combo","root",50959,"sshd",9081056082049,18957,"Failed password","E03","S574","E_3"
1108645306,"combo","root",51000,"sshd",9081056082049,18959,"Failed password","E03","S574","E_3"
1108645316,"combo","root",51122,"sshd",9081056082049,18961,"Failed password","E03","S574","E_3"
1108645318,"combo","root",51151,"sshd",9081056082049,18963,"Failed password","E03","S574","E_3"
1108645328,"combo","root",51293,"sshd",9081056082049,18965,"Failed password","E03","S574","E_3"
1108645330,"combo","root",51341,"sshd",9081056082049,18967,"Failed password","E03","S574","E_3"
1108645340,"combo","root",51510,"sshd",9081056082049,18973,"Failed password","E03","S574","E_3"
1108645342,"combo","root",51562,"sshd",9081056082049,18975,"Failed password","E03","S574","E_3"
1108645352,"combo","root",51706,"sshd",9081056082049,18977,"Failed password","E03","S574","E_3"
1108645354,"combo","root",51735,"sshd",9081056082049,18979,"Failed password","E03","S574","E_3"
1108645364,"combo","root",51896,"sshd",9081056082049,18981,"Failed password","E03","S574","E_3"
1108645366,"combo","root",51924,"sshd",9081056082049,18983,"Failed password","E03","S574","E_3"
1108645376,"combo","root",52077,"sshd",9081056082049,18985,"Failed password","E03","S574","E_3"
1108645378,"combo","root",52094,"sshd",9081056082049,18987,"Failed password","E03","S574","E_3"
1109099299,"combo","-",0,"sshd",9210070129207,12963,"Did not receive identification string","E04","S132","E_1"
1109099299,"combo","-",0,"sshd",9210070129207,12964,"Did not receive identification string","E04","S132","E_1"
1109099299,"combo","-",0,"sshd",9210070129207,12961,"Did not receive identification string","E04","S132","E_1"
1109099299,"combo","-",0,"sshd",9210070129207,12965,"Did not receive identification string","E04","S132","E_1"
1109099299,"combo","-",0,"sshd",9210070129207,12962,"Did not receive identification string","E04","S132","E_1"
1109099299,"combo","-",0,"sshd",9210070129207,12966,"Did not receive identification string","E04","S132","E_1"
1109099299,"combo","-",0,"sshd",9210070129207,12967,"Did not receive identification string","E04","S132","E_1"
1109099299,"combo","-",0,"sshd",9210070129207,12968,"Did not receive identification string","E04","S132","E_1"
1109099300,"combo","-",0,"sshd",9210070129207,12970,"Did not receive identification string","E04","S132","E_1"
1109099300,"combo","-",0,"sshd",9210070129207,12969,"Did not receive identification string","E04","S132","E_1"
1109099300,"combo","-",0,"sshd",9210070129207,12971,"Did not receive identification string","E04","S132","E_1"
1109099300,"combo","-",0,"sshd",9210070129207,12972,"Did not receive identification string","E04","S132","E_1"
1109099301,"combo","-",0,"sshd",9210070129207,12973,"Did not receive identification string","E04","S132","E_1"
1109099301,"combo","-",0,"sshd",9210070129207,12974,"Did not receive identification string","E04","S132","E_1"
1109099301,"combo","-",0,"sshd",9210070129207,12975,"Did not receive identification string","E04","S132","E_1"
1109099301,"combo","-",0,"sshd",9210070129207,12977,"Did not receive identification string","E04","S132","E_1"
1109099301,"combo","-",0,"sshd",9210070129207,12978,"Did not receive identification string","E04","S132","E_1"
1109099302,"combo","-",0,"sshd",9210070129207,12980,"Did not receive identification string","E04","S132","E_1"
1109099302,"combo","-",0,"sshd",9210070129207,12976,"Did not receive identification string","E04","S132","E_1"
1109099302,"combo","-",0,"sshd",9210070129207,12979,"Did not receive identification string","E04","S132","E_1"
1109099303,"combo","-",0,"sshd",9210070129207,12981,"Did not receive identification string","E04","S132","E_1"
1109099304,"combo","-",0,"sshd",9210070129207,12982,"Did not receive identification string","E04","S132","E_1"
1109099750,"combo","-",0,"sshd",9202110184100,13004,"Did not receive identification string","E04","S74","E_1"
1109099753,"combo","root",40295,"sshd",9202110184100,12991,"Failed password","E03","S74","E_3"
1109099753,"combo","root",40280,"sshd",9202110184100,12989,"Failed password","E03","S74","E_3"
1109099754,"combo","root",40706,"sshd",9202110184100,12992,"Failed password","E03","S74","E_3"
1109099758,"combo","root",41178,"sshd",9202110184100,12999,"Failed password","E03","S74","E_3"
1109099759,"combo","root",40276,"sshd",9202110184100,12995,"Failed password","E03","S74","E_3"
1109099762,"combo","root",40748,"sshd",9202110184100,12997,"Failed password","E03","S74","E_3"
1109099762,"combo","root",41194,"sshd",9202110184100,13002,"Failed password","E03","S74","E_3"
1109099764,"combo","root",40757,"sshd",9202110184100,13001,"Failed password","E03","S74","E_3"
1109099765,"combo","root",41656,"sshd",9202110184100,13005,"Failed password","E03","S74","E_3"
1109099768,"combo","root",41668,"sshd",9202110184100,13007,"Failed password","E03","S74","E_3"
