#------------------------------------------------------------------------------------------------------------
#  ~ DateTime: 2020-05-29 16:54:53
#  ~ Dataframe name: "syslog_messages"
#  ~ Number of events in the dataframe: 1166
#  ~ Number of unique labels ('label_event_type') in the dataframe: 11
#  ~ Selected features set for the clustering: ['Logging_Daemon', 'Operation@', 'Tty', 'System_message@', 'EUID']
#  ~ The dataframe was scaled using the scaler: MinMaxScaler
#  ~ Parameters:  EPS=0.2480812289451326  MinPts=2 (The EPS parameter was calculated in 0.011529 seconds)
#  ~ The DBSCAN clustering process was performed in 0.048941 seconds
#  ~ Results summary: (24 Clus. | 28 Outl. | Homg.: 100.00% | Comp.: 85.64% | V-measure: 92.26% | AR: 97.01% | AMI: 85.07%)
#
#  ~ Details of clusters:
#       Cluster [0] contains 8 items. MV:["DD0"]. Details:{'DD': 8}
#       Cluster [1] contains 94 items. MV:["DI1"]. Details:{'DI': 94}
#       Cluster [2] contains 702 items. MV:["DB2"]. Details:{'DB': 702}
#       Cluster [3] contains 80 items. MV:["DJ3"]. Details:{'DJ': 80}
#       Cluster [4] contains 12 items. MV:["DF4"]. Details:{'DF': 12}
#       Cluster [5] contains 13 items. MV:["DC5"]. Details:{'DC': 13}
#       Cluster [6] contains 7 items. MV:["DG6"]. Details:{'DG': 7}
#       Cluster [7] contains 8 items. MV:["DA7"]. Details:{'DA': 8}
#       Cluster [8] contains 140 items. MV:["DG8"]. Details:{'DG': 140}
#       Cluster [9] contains 2 items. MV:["DG9"]. Details:{'DG': 2}
#       Cluster [10] contains 2 items. MV:["DG10"]. Details:{'DG': 2}
#       Cluster [11] contains 2 items. MV:["DG11"]. Details:{'DG': 2}
#       Cluster [12] contains 2 items. MV:["DG12"]. Details:{'DG': 2}
#       Cluster [13] contains 2 items. MV:["DG13"]. Details:{'DG': 2}
#       Cluster [14] contains 6 items. MV:["DH14"]. Details:{'DH': 6}
#       Cluster [15] contains 5 items. MV:["DH15"]. Details:{'DH': 5}
#       Cluster [16] contains 3 items. MV:["DH16"]. Details:{'DH': 3}
#       Cluster [17] contains 2 items. MV:["DG17"]. Details:{'DG': 2}
#       Cluster [18] contains 3 items. MV:["DE18"]. Details:{'DE': 3}
#       Cluster [19] contains 30 items. MV:["DG19"]. Details:{'DG': 30}
#       Cluster [20] contains 3 items. MV:["DG20"]. Details:{'DG': 3}
#       Cluster [21] contains 6 items. MV:["DG21"]. Details:{'DG': 6}
#       Cluster [22] contains 3 items. MV:["DK22"]. Details:{'DK': 3}
#       Cluster [23] contains 3 items. MV:["DH23"]. Details:{'DH': 3}
#
#  ~ Details of outliers: {'DD': 2, 'DF': 2, 'DG': 22, 'DK': 2}
#
#  ~ Confusion matrix:
#     +--------+----------------------------------------------------------------------------+
#     | Actual +                                 Predicted                                  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+
#     |        |  DA  |  DB  |  DC  |  DD  |  DE  |  DF  |  DG  |  DH  |  DI  |  DJ  |  DK  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+
#     |   DA   |  8   |      |      |      |      |      |      |      |      |      |      |
#     |   DB   |      | 702  |      |      |      |      |      |      |      |      |      |
#     |   DC   |      |      |  13  |      |      |      |      |      |      |      |      |
#     |   DD   |      |      |      |  8   |      |      |      |      |      |      |      |
#     |   DE   |      |      |      |      |  3   |      |      |      |      |      |      |
#     |   DF   |      |      |      |      |      |  12  |      |      |      |      |      |
#     |   DG   |      |      |      |      |      |      | 198  |      |      |      |      |
#     |   DH   |      |      |      |      |      |      |      |  17  |      |      |      |
#     |   DI   |      |      |      |      |      |      |      |      |  94  |      |      |
#     |   DJ   |      |      |      |      |      |      |      |      |      |  80  |      |
#     |   DK   |      |      |      |      |      |      |      |      |      |      |  3   |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+
#
#  ~ Note: to import this file into Python, use: "DF = pandas.read_csv(file_name, sep=',', comment='#')"
#
#------------------------------------------------------------------------------------------------------------
DateTime~,Logging_device~,EUID,Operation@,Tty,System_message@,User,Remotehost@,PID~,UID,Logging_Daemon,label_event_type~,label_IPpair_ID~,phase1_predicted_label~
1108145440,"combo","-","-","-","usb-uhci.c: $Revision: 1.275 $ time 17:59:01 Mar 13 2003","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","usb-uhci.c: High bandwidth mode enabled","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","PCI: Found IRQ 11 for device 00:1f.2","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","usb-uhci.c: USB UHCI at I/O 0xff80, IRQ 11","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","usb-uhci.c: Detected 2 ports","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","usb.c: new USB bus registered, assigned bus number 1","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","hub.c: USB hub found","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","hub.c: 2 ports detected","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","usb-uhci.c: v1.275:USB Universal Host Controller Interface driver","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","usb.c: registered new driver hiddev","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","usb.c: registered new driver hid","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","hid-core.c: v1.8.1 Andreas Gal, Vojtech Pavlik <vojtech@suse.cz>","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","hid-core.c: USB HID support drivers","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","mice: PS/2 mouse device common for all mice","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","EXT3 FS 2.4-0.9.19, 19 August 2002 on ide0(3,2), internal journal","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","Adding Swap: 530136k swap-space (priority -1)","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","kjournald starting.  Commit interval 5 seconds","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","EXT3 FS 2.4-0.9.19, 19 August 2002 on ide0(3,1), internal journal","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","EXT3-fs: mounted filesystem with ordered data mode.","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","IA-32 Microcode Update Driver: v1.11 <tigran@veritas.com>","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","microcode: CPU0 already at revision 8 (current=8)","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","microcode: freed 2048 bytes","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","parport0: irq 7 detected","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","ip_tables: (C) 2000-2002 Netfilter core team","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","PCI: Found IRQ 5 for device 01:0c.0","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","3c59x: Donald Becker and others. www.scyld.com/network/vortex.html","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","See Documentation/networking/vortex.txt","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","01:0c.0: 3Com PCI 3c905C Tornado at 0xec80. Vers LK1.1.18-ac","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-"," 00:b0:d0:87:85:c3, IRQ 5","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","  product code 0000 rev 00.14 date 07-16-104","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","  8K byte-wide RAM 5:3 Rx:Tx split, autoselect/Autonegotiate interface.","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","  MII transceiver found at address 24, status 782d.","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","  Enabling bus-master transmits and whole-frame receives.","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","01:0c.0: scatter/gather enabled. h/w checksums enabled","-","-",0,"-","kernel","DG","@","D_8"
1108145440,"combo","-","-","-","ip_tables: (C) 2000-2002 Netfilter core team","-","-",0,"-","kernel","DG","@","D_8"
1108145441,"combo","-","xinetd startup succeeded","-","-","-","-",0,"-","xinetd","DH","@","D_14"
1108145441,"combo","-","xinetd Version 2.3.10 started","-","xinetd Version 2.3.10 started with libwrap options compiled in.","-","-",1720,"-","xinetd","DH","@","D_15"
1108145441,"combo","-","Started working","-","Started working: 2 available services","-","-",1720,"-","xinetd","DH","@","D_16"
1108145442,"combo","-","sendmail startup succeeded","-","-","-","-",0,"-","sendmail","DG","@","D_17"
1108145443,"combo","-","sm-client startup succeeded","-","-","-","-",0,"-","sendmail","DG","@","D_17"
1108145445,"combo","-","spamd startup succeeded","-","-","-","-",0,"-","spamassassin","DG","@","D_OUTLIER"
1108145445,"combo","-","gpm startup succeeded","-","-","-","-",0,"-","gpm","DG","@","D_OUTLIER"
1108145448,"combo","-"," succeeded","-","-","-","-",0,"-","canna","DG","@","D_OUTLIER"
1108145448,"combo","-","crond startup succeeded","-","-","-","-",0,"-","crond","DG","@","D_OUTLIER"
1108145451,"combo","-","-","-","parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]","-","-",0,"-","kernel","DG","@","D_8"
1108145451,"combo","-","-","-","parport0: irq 7 detected","-","-",0,"-","kernel","DG","@","D_8"
1108145451,"combo","-","-","-","lp0: using parport0 (polling).","-","-",0,"-","kernel","DG","@","D_8"
1108145451,"combo","-","-","-","lp0: console ready","-","-",0,"-","kernel","DG","@","D_8"
1108145451,"combo","-","-","-","modprobe: Can't locate module char-major-188","-","-",0,"-","modprobe","DG","@","D_6"
1108145452,"combo","-","-","-","last message repeated 15 times","-","-",0,"-","-","DA","@","D_7"
1108145452,"combo","-","cupsd startup succeeded","-","-","-","-",0,"-","cups","DC","@","D_5"
1108145453,"combo","-","xfs startup succeeded","-","-","-","-",0,"-","xfs","DG","@","D_OUTLIER"
1108145454,"combo","-","anacron startup succeeded","-","-","-","-",0,"-","anacron","DG","@","D_OUTLIER"
1108145454,"combo","-","atd startup succeeded","-","-","-","-",0,"-","atd","DG","@","D_OUTLIER"
1108145459,"combo","-","httpd startup succeeded","-","-","-","-",0,"-","httpd","DE","@","D_18"
1108145460,"combo","-","Squid Parent: child process 2019 started","-","-","-","-",2016,"-","squid","DG","@","D_OUTLIER"
1108145463,"combo","-","starting BIND 9.2.1 -u named","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145463,"combo","-","using 1 CPU","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145463,"combo","-","named startup succeeded","-","-","-","-",0,"-","named","DG","@","D_19"
1108145463,"combo","-","loading configuration from '/etc/named.conf'","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145463,"combo","-","-","-","no IPv6 interfaces found","-","-",2037,"-","named","DG","@","D_20"
1108145463,"combo","-","listening on IPv4 interface lo, 127.0.0.1#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145463,"combo","-","listening on IPv4 interface eth0, 11.11.79.67#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145463,"combo","-","listening on IPv4 interface eth0:1, 11.11.79.69#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145463,"combo","-","listening on IPv4 interface eth0:2, 11.11.79.70#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145463,"combo","-","listening on IPv4 interface eth0:3, 11.11.79.71#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145463,"combo","-","listening on IPv4 interface eth0:4, 11.11.79.72#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145463,"combo","-","listening on IPv4 interface eth0:5, 11.11.79.73#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145463,"combo","-","listening on IPv4 interface eth0:6, 11.11.79.75#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145463,"combo","-","listening on IPv4 interface eth0:7, 11.11.79.80#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145463,"combo","-","listening on IPv4 interface eth0:8, 11.11.79.81#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145464,"combo","-","listening on IPv4 interface eth0:9, 11.11.79.82#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145464,"combo","-","listening on IPv4 interface eth0:10, 11.11.79.83#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145464,"combo","-","snmpd startup succeeded","-","-","-","-",0,"-","snmpd","DG","@","D_OUTLIER"
1108145464,"combo","-","listening on IPv4 interface eth0:11, 11.11.79.84#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145464,"combo","-","-","-","ip_tables: (C) 2000-2002 Netfilter core team","-","-",0,"-","kernel","DG","@","D_8"
1108145465,"combo","-","listening on IPv4 interface eth0:12, 11.11.79.85#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145465,"combo","-","-","-","NET-SNMP version 5.0.6 ","-","-",2049,"-","net-snmp","DG","@","D_OUTLIER"
1108145465,"combo","-","ntpd startup succeeded","-","-","-","-",0,"-","ntpd","DG","@","D_OUTLIER"
1108145465,"combo","-","-","-","ntpd 4.1.1c-rc1@1.836 Thu Feb 13 12:17:19 EST 2003 (1)","-","-",2062,"-","ntpd","DG","@","D_21"
1108145465,"combo","-","listening on IPv4 interface eth0:13, 11.11.79.87#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145466,"combo","-","Starting MySQL:  succeeded","-","-","-","-",0,"-","mysqld","DG","@","D_OUTLIER"
1108145466,"combo","-","listening on IPv4 interface eth0:14, 11.11.79.89#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145467,"combo","-","listening on IPv4 interface eth0:15, 11.11.79.90#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145467,"combo","-","-","-","rsyncd version 2.5.5 starting, listening on port 873 ","-","-",2100,"-","rsyncd","DG","@","D_OUTLIER"
1108145467,"combo","-","listening on IPv4 interface eth0:16, 11.11.79.95#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145467,"combo","-","-","-","precision = 12 usec","-","-",2062,"-","ntpd","DG","@","D_21"
1108145468,"combo","-","listening on IPv4 interface eth0:17, 11.11.79.100#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145469,"combo","-","listening on IPv4 interface eth0:18, 11.11.79.105#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145468,"combo","-","-","-","kernel time discipline status 0040","-","-",2062,"-","ntpd","DG","@","D_21"
1108145469,"combo","-","listening on IPv4 interface eth0:19, 11.11.79.110#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145470,"combo","-","-","-","frequency initialized 0.000 from /etc/ntp/drift","-","-",2062,"-","ntpd","DG","@","D_21"
1108145470,"combo","-","listening on IPv4 interface eth0:20, 11.11.79.115#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145470,"combo","-","listening on IPv4 interface eth0:21, 11.11.79.120#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145470,"combo","-","listening on IPv4 interface eth0:22, 11.11.79.125#53","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145471,"combo","-","command channel listening on 127.0.0.1#953","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145471,"combo","-","-","-","zone 0.0.127.in-addr.arpa/IN: loaded serial 1997022700","-","-",2037,"-","named","DG","@","D_20"
1108145471,"combo","-","-","-","zone localhost/IN: loaded serial 42","-","-",2037,"-","named","DG","@","D_20"
1108145471,"combo","-","running","-","-","-","-",2037,"-","named","DG","@","D_19"
1108145674,"combo","-","-","-","kernel time discipline status change 41","-","-",2062,"-","ntpd","DG","@","D_21"
1108145740,"combo","-","-","-","kernel time discipline status change 1","-","-",2062,"-","ntpd","DG","@","D_21"
1108198702,"combo","-","session opened","-","-","news","-",3742,"0","su(pam_unix)","DI","@","D_1"
1108198702,"combo","-","session closed","-","-","news","-",3742,"-","su(pam_unix)","DI","@","D_1"
1108284609,"combo","-","cupsd shutdown succeeded","-","-","-","-",0,"-","cups","DC","@","D_5"
1108284612,"combo","-","-","-","modprobe: Can't locate module char-major-188","-","-",0,"-","modprobe","DG","@","D_6"
1108284612,"combo","-","-","-","last message repeated 15 times","-","-",0,"-","-","DA","@","D_7"
1108284612,"combo","-","cupsd startup succeeded","-","-","-","-",0,"-","cups","DC","@","D_5"
1108284614,"combo","-","restart.","-","-","-","-",0,"-","syslogd 1.4.1","DD","@","D_0"
1108284899,"combo","-","session opened","-","-","news","-",6235,"0","su(pam_unix)","DI","@","D_1"
1108284900,"combo","-","session closed","-","-","news","-",6235,"-","su(pam_unix)","DI","@","D_1"
1108313431,"combo","0","authentication failure","NODEVssh","-","nobody","server8324611222.serverpool.info",20935,"0","sshd(pam_unix)","DB","S588","D_2"
1108313431,"combo","0","authentication failure","NODEVssh","-","nobody","server8324611222.serverpool.info",20936,"0","sshd(pam_unix)","DB","S588","D_2"
1108313431,"combo","0","authentication failure","NODEVssh","-","nobody","server8324611222.serverpool.info",20939,"0","sshd(pam_unix)","DB","S588","D_2"
1108313432,"combo","0","authentication failure","NODEVssh","-","nobody","server8324611222.serverpool.info",20941,"0","sshd(pam_unix)","DB","S588","D_2"
1108313435,"combo","0","authentication failure","NODEVssh","-","nobody","server8324611222.serverpool.info",20943,"0","sshd(pam_unix)","DB","S588","D_2"
1108313437,"combo","0","authentication failure","NODEVssh","-","nobody","server8324611222.serverpool.info",20945,"0","sshd(pam_unix)","DB","S588","D_2"
1108313437,"combo","0","authentication failure","NODEVssh","-","nobody","server8324611222.serverpool.info",20946,"0","sshd(pam_unix)","DB","S588","D_2"
1108313437,"combo","0","authentication failure","NODEVssh","-","nobody","server8324611222.serverpool.info",20949,"0","sshd(pam_unix)","DB","S588","D_2"
1108313442,"combo","0","authentication failure","NODEVssh","-","nobody","server8324611222.serverpool.info",20951,"0","sshd(pam_unix)","DB","S588","D_2"
1108313445,"combo","0","authentication failure","NODEVssh","-","nobody","server8324611222.serverpool.info",20953,"0","sshd(pam_unix)","DB","S588","D_2"
1108313447,"combo","0","authentication failure","NODEVssh","-","nobody","server8324611222.serverpool.info",20955,"0","sshd(pam_unix)","DB","S588","D_2"
1108313447,"combo","0","authentication failure","NODEVssh","-","nobody","server8324611222.serverpool.info",20956,"0","sshd(pam_unix)","DB","S588","D_2"
1108313448,"combo","0","authentication failure","NODEVssh","-","nobody","server8324611222.serverpool.info",20959,"0","sshd(pam_unix)","DB","S588","D_2"
1108313450,"combo","0","authentication failure","NODEVssh","-","nobody","server8324611222.serverpool.info",20961,"0","sshd(pam_unix)","DB","S588","D_2"
1108313452,"combo","0","authentication failure","NODEVssh","-","nobody","server8324611222.serverpool.info",20963,"0","sshd(pam_unix)","DB","S588","D_2"
1108313453,"combo","0","authentication failure","NODEVssh","-","nobody","server8324611222.serverpool.info",20965,"0","sshd(pam_unix)","DB","S588","D_2"
1108313454,"combo","0","authentication failure","NODEVssh","-","nobody","server8324611222.serverpool.info",20969,"0","sshd(pam_unix)","DB","S588","D_2"
1108313455,"combo","0","authentication failure","NODEVssh","-","nobody","server8324611222.serverpool.info",20971,"0","sshd(pam_unix)","DB","S588","D_2"
1108313457,"combo","0","authentication failure","NODEVssh","-","nobody","server8324611222.serverpool.info",20973,"0","sshd(pam_unix)","DB","S588","D_2"
1108371609,"combo","-","session opened","-","-","news","-",10805,"0","su(pam_unix)","DI","@","D_1"
1108371610,"combo","-","session closed","-","-","news","-",10805,"-","su(pam_unix)","DI","@","D_1"
1108445977,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12759,"0","sshd(pam_unix)","DB","S422","D_2"
1108445977,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12758,"0","sshd(pam_unix)","DB","S422","D_2"
1108445977,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12761,"0","sshd(pam_unix)","DB","S422","D_2"
1108445977,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12760,"0","sshd(pam_unix)","DB","S422","D_2"
1108445978,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12766,"0","sshd(pam_unix)","DB","S422","D_2"
1108445978,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12770,"0","sshd(pam_unix)","DB","S422","D_2"
1108445978,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12768,"0","sshd(pam_unix)","DB","S422","D_2"
1108445978,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12769,"0","sshd(pam_unix)","DB","S422","D_2"
1108445979,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12774,"0","sshd(pam_unix)","DB","S422","D_2"
1108445979,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12776,"0","sshd(pam_unix)","DB","S422","D_2"
1108445989,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12781,"0","sshd(pam_unix)","DB","S422","D_2"
1108445989,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12780,"0","sshd(pam_unix)","DB","S422","D_2"
1108445989,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12778,"0","sshd(pam_unix)","DB","S422","D_2"
1108445989,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12779,"0","sshd(pam_unix)","DB","S422","D_2"
1108445989,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12786,"0","sshd(pam_unix)","DB","S422","D_2"
1108445990,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12788,"0","sshd(pam_unix)","DB","S422","D_2"
1108445990,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12790,"0","sshd(pam_unix)","DB","S422","D_2"
1108445990,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12789,"0","sshd(pam_unix)","DB","S422","D_2"
1108445990,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12794,"0","sshd(pam_unix)","DB","S422","D_2"
1108445991,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12796,"0","sshd(pam_unix)","DB","S422","D_2"
1108446001,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12798,"0","sshd(pam_unix)","DB","S422","D_2"
1108446001,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12801,"0","sshd(pam_unix)","DB","S422","D_2"
1108446001,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12800,"0","sshd(pam_unix)","DB","S422","D_2"
1108446001,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12799,"0","sshd(pam_unix)","DB","S422","D_2"
1108446001,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12806,"0","sshd(pam_unix)","DB","S422","D_2"
1108446002,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12808,"0","sshd(pam_unix)","DB","S422","D_2"
1108446002,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12809,"0","sshd(pam_unix)","DB","S422","D_2"
1108446002,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12810,"0","sshd(pam_unix)","DB","S422","D_2"
1108446002,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12814,"0","sshd(pam_unix)","DB","S422","D_2"
1108446003,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12816,"0","sshd(pam_unix)","DB","S422","D_2"
1108446013,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12819,"0","sshd(pam_unix)","DB","S422","D_2"
1108446013,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12818,"0","sshd(pam_unix)","DB","S422","D_2"
1108446013,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12821,"0","sshd(pam_unix)","DB","S422","D_2"
1108446013,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12820,"0","sshd(pam_unix)","DB","S422","D_2"
1108446013,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12826,"0","sshd(pam_unix)","DB","S422","D_2"
1108446014,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12828,"0","sshd(pam_unix)","DB","S422","D_2"
1108446014,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12829,"0","sshd(pam_unix)","DB","S422","D_2"
1108446014,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12830,"0","sshd(pam_unix)","DB","S422","D_2"
1108446014,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12834,"0","sshd(pam_unix)","DB","S422","D_2"
1108446014,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12836,"0","sshd(pam_unix)","DB","S422","D_2"
1108446025,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12838,"0","sshd(pam_unix)","DB","S422","D_2"
1108446025,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12841,"0","sshd(pam_unix)","DB","S422","D_2"
1108446025,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12839,"0","sshd(pam_unix)","DB","S422","D_2"
1108446025,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12840,"0","sshd(pam_unix)","DB","S422","D_2"
1108446025,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12846,"0","sshd(pam_unix)","DB","S422","D_2"
1108446025,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12848,"0","sshd(pam_unix)","DB","S422","D_2"
1108446025,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12849,"0","sshd(pam_unix)","DB","S422","D_2"
1108446026,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12850,"0","sshd(pam_unix)","DB","S422","D_2"
1108446026,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12854,"0","sshd(pam_unix)","DB","S422","D_2"
1108446026,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12856,"0","sshd(pam_unix)","DB","S422","D_2"
1108446037,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12860,"0","sshd(pam_unix)","DB","S422","D_2"
1108446037,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12859,"0","sshd(pam_unix)","DB","S422","D_2"
1108446037,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12861,"0","sshd(pam_unix)","DB","S422","D_2"
1108446037,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12858,"0","sshd(pam_unix)","DB","S422","D_2"
1108446037,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12866,"0","sshd(pam_unix)","DB","S422","D_2"
1108446037,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12868,"0","sshd(pam_unix)","DB","S422","D_2"
1108446037,"combo","0","authentication failure","NODEVssh","-","root","wpc1599.host7x24.com",12869,"0","sshd(pam_unix)","DB","S422","D_2"
