Date~,Time~,Logging_device~,Logging_Daemon,PID~,Operation,User,Source$,Port~,label_event_type~,label_IPpair_ID~
"2005-02-11","14:44:16","combo","sshd",7046,"Illegal user","william","148.228.20.76",0,"EB","S19"
"2005-02-11","14:44:19","combo","sshd",7048,"Illegal user","stephen","148.228.20.76",0,"EB","S19"
"2005-02-11","14:44:21","combo","sshd",7050,"Illegal user","william","148.228.20.76",0,"EB","S19"
"2005-02-11","14:44:25","combo","sshd",7052,"Illegal user","angel","148.228.20.76",0,"EB","S19"
"2005-02-11","14:44:28","combo","sshd",7054,"Illegal user","emily","148.228.20.76",0,"EB","S19"
"2005-02-11","14:44:30","combo","sshd",7056,"Illegal user","eric","148.228.20.76",0,"EB","S19"
"2005-02-11","14:44:33","combo","sshd",7058,"Illegal user","joe","148.228.20.76",0,"EB","S19"
"2005-02-11","14:44:35","combo","sshd",7060,"Illegal user","tom","148.228.20.76",0,"EB","S19"
"2005-02-11","14:44:37","combo","sshd",7062,"Illegal user","billy","148.228.20.76",0,"EB","S19"
"2005-02-11","14:44:42","combo","sshd",7064,"Illegal user","buddy","148.228.20.76",0,"EB","S19"
"2005-02-11","14:44:45","combo","sshd",7066,"Illegal user","jeremy","148.228.20.76",0,"EB","S19"
"2005-02-11","14:44:53","combo","sshd",7068,"Illegal user","vampire","148.228.20.76",0,"EB","S19"
"2005-02-11","14:44:54","combo","sshd",7070,"Illegal user","betty","148.228.20.76",0,"EB","S19"
"2005-02-11","14:44:56","combo","sshd",7072,"Illegal user","max","148.228.20.76",0,"EB","S19"
"2005-02-11","14:44:58","combo","sshd",7074,"Illegal user","nicholas","148.228.20.76",0,"EB","S19"
"2005-02-11","14:45:02","combo","sshd",7076,"Illegal user","robin","148.228.20.76",0,"EB","S19"
"2005-02-11","14:45:07","combo","sshd",7078,"Illegal user","johnny","148.228.20.76",0,"EB","S19"
"2005-02-11","14:45:11","combo","sshd",7080,"Illegal user","lucy","148.228.20.76",0,"EB","S19"
"2005-02-11","14:45:14","combo","sshd",7082,"Illegal user","maria","148.228.20.76",0,"EB","S19"
"2005-02-11","14:45:17","combo","sshd",7084,"Illegal user","rose","148.228.20.76",0,"EB","S19"
"2005-02-11","14:45:32","combo","sshd",7086,"Failed password","mail","148.228.20.76",40535,"EC","S19"
"2005-02-11","18:10:37","combo","sshd",1706,"Server listening on 0.0.0.0 Port~ 22.","-","-",0,"ED","S0"
"2005-02-11","18:24:51","combo","sshd",2130,"Did not receive identification string","-","200.120.71.160",0,"ED","S62"
"2005-02-11","18:24:51","combo","sshd",2131,"Did not receive identification string","-","200.120.71.160",0,"ED","S62"
"2005-02-11","18:24:51","combo","sshd",2132,"Did not receive identification string","-","200.120.71.160",0,"ED","S62"
"2005-02-11","18:24:51","combo","sshd",2133,"Did not receive identification string","-","200.120.71.160",0,"ED","S62"
"2005-02-11","18:24:51","combo","sshd",2134,"Did not receive identification string","-","200.120.71.160",0,"ED","S62"
"2005-02-11","18:24:51","combo","sshd",2135,"Did not receive identification string","-","200.120.71.160",0,"ED","S62"
"2005-02-11","18:24:51","combo","sshd",2136,"Did not receive identification string","-","200.120.71.160",0,"ED","S62"
"2005-02-11","18:24:51","combo","sshd",2137,"Did not receive identification string","-","200.120.71.160",0,"ED","S62"
"2005-02-11","18:24:52","combo","sshd",2138,"Did not receive identification string","-","200.120.71.160",0,"ED","S62"
"2005-02-11","18:24:52","combo","sshd",2139,"Did not receive identification string","-","200.120.71.160",0,"ED","S62"
"2005-02-11","18:24:52","combo","sshd",2140,"Did not receive identification string","-","200.120.71.160",0,"ED","S62"
"2005-02-11","18:24:52","combo","sshd",2141,"Did not receive identification string","-","200.120.71.160",0,"ED","S62"
"2005-02-11","18:24:52","combo","sshd",2142,"Did not receive identification string","-","200.120.71.160",0,"ED","S62"
"2005-02-11","18:24:53","combo","sshd",2143,"Did not receive identification string","-","200.120.71.160",0,"ED","S62"
"2005-02-11","18:24:53","combo","sshd",2144,"Did not receive identification string","-","200.120.71.160",0,"ED","S62"
"2005-02-11","18:24:53","combo","sshd",2145,"Did not receive identification string","-","200.120.71.160",0,"ED","S62"
"2005-02-11","18:24:53","combo","sshd",2146,"Did not receive identification string","-","200.120.71.160",0,"ED","S62"
"2005-02-11","18:24:53","combo","sshd",2147,"Did not receive identification string","-","200.120.71.160",0,"ED","S62"
"2005-02-11","18:24:55","combo","sshd",2148,"Did not receive identification string","-","200.120.71.160",0,"ED","S62"
"2005-02-11","20:47:27","combo","sshd",2340,"Accepted password","test","202.40.204.242",32919,"EA","S81"
"2005-02-13","12:31:03","combo","sshd",20506,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20508,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20509,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20510,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20511,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20512,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20507,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20513,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20514,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20515,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20516,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20517,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20518,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20519,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20520,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20521,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20522,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20523,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20524,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20525,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20526,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:03","combo","sshd",20527,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:31:04","combo","sshd",20528,"Did not receive identification string","-","220.130.226.25",0,"ED","S257"
"2005-02-13","12:40:54","combo","sshd",20540,"Illegal user","jordan","220.130.226.25",0,"EB","S257"
"2005-02-13","12:40:54","combo","sshd",20541,"Illegal user","jordan","220.130.226.25",0,"EB","S257"
"2005-02-13","12:40:55","combo","sshd",20544,"Illegal user","jordan","220.130.226.25",0,"EB","S257"
"2005-02-13","12:40:56","combo","sshd",20546,"Illegal user","michael","220.130.226.25",0,"EB","S257"
"2005-02-13","12:40:57","combo","sshd",20547,"Illegal user","michael","220.130.226.25",0,"EB","S257"
"2005-02-13","12:40:58","combo","sshd",20550,"Illegal user","michael","220.130.226.25",0,"EB","S257"
"2005-02-13","12:40:59","combo","sshd",20552,"Illegal user","nicole","220.130.226.25",0,"EB","S257"
"2005-02-13","12:40:59","combo","sshd",20553,"Illegal user","nicole","220.130.226.25",0,"EB","S257"
"2005-02-13","12:40:59","combo","sshd",20556,"Illegal user","jordan","220.130.226.25",0,"EB","S257"
"2005-02-13","12:41:00","combo","sshd",20558,"Illegal user","nicole","220.130.226.25",0,"EB","S257"
"2005-02-13","16:40:09","combo","sshd",20888,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:09","combo","sshd",20889,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:09","combo","sshd",20890,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:09","combo","sshd",20891,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:09","combo","sshd",20892,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:09","combo","sshd",20893,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:09","combo","sshd",20894,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:09","combo","sshd",20895,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:10","combo","sshd",20896,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:10","combo","sshd",20897,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:12","combo","sshd",20899,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:12","combo","sshd",20898,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:12","combo","sshd",20901,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:12","combo","sshd",20900,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:12","combo","sshd",20902,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:12","combo","sshd",20903,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:12","combo","sshd",20906,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:12","combo","sshd",20907,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:12","combo","sshd",20905,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:12","combo","sshd",20904,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:40:14","combo","sshd",20908,"Did not receive identification string","-","83.246.112.22",0,"ED","S588"
"2005-02-13","16:50:33","combo","sshd",20935,"Failed password","nobody","83.246.112.22",42592,"EC","S588"
"2005-02-13","16:50:33","combo","sshd",20936,"Failed password","nobody","83.246.112.22",42593,"EC","S588"
"2005-02-13","16:50:33","combo","sshd",20939,"Failed password","nobody","83.246.112.22",42596,"EC","S588"
"2005-02-13","16:50:34","combo","sshd",20941,"Failed password","nobody","83.246.112.22",42679,"EC","S588"
"2005-02-13","16:50:37","combo","sshd",20943,"Failed password","nobody","83.246.112.22",42728,"EC","S588"
"2005-02-13","16:50:39","combo","sshd",20945,"Failed password","nobody","83.246.112.22",42761,"EC","S588"
"2005-02-13","16:50:39","combo","sshd",20946,"Failed password","nobody","83.246.112.22",42763,"EC","S588"
"2005-02-13","16:50:40","combo","sshd",20949,"Failed password","nobody","83.246.112.22",42768,"EC","S588"
"2005-02-13","16:50:44","combo","sshd",20951,"Failed password","nobody","83.246.112.22",42850,"EC","S588"
"2005-02-13","16:50:47","combo","sshd",20953,"Failed password","nobody","83.246.112.22",42897,"EC","S588"
"2005-02-13","16:50:49","combo","sshd",20955,"Failed password","nobody","83.246.112.22",42938,"EC","S588"
"2005-02-13","16:50:49","combo","sshd",20956,"Failed password","nobody","83.246.112.22",42939,"EC","S588"
"2005-02-13","16:50:50","combo","sshd",20959,"Failed password","nobody","83.246.112.22",42946,"EC","S588"
"2005-02-13","16:50:53","combo","sshd",20961,"Failed password","nobody","83.246.112.22",42990,"EC","S588"
"2005-02-13","16:50:54","combo","sshd",20963,"Failed password","nobody","83.246.112.22",43021,"EC","S588"
"2005-02-13","16:50:55","combo","sshd",20965,"Failed password","nobody","83.246.112.22",43025,"EC","S588"
"2005-02-13","16:50:57","combo","sshd",20969,"Failed password","nobody","83.246.112.22",43015,"EC","S588"
"2005-02-13","16:50:57","combo","sshd",20971,"Failed password","nobody","83.246.112.22",43067,"EC","S588"
"2005-02-13","16:50:59","combo","sshd",20973,"Failed password","nobody","83.246.112.22",43101,"EC","S588"
"2005-02-15","05:39:39","combo","sshd",12759,"Failed password","root","62.193.229.186",37002,"EC","S422"
"2005-02-15","05:39:39","combo","sshd",12758,"Failed password","root","62.193.229.186",37000,"EC","S422"
"2005-02-15","05:39:39","combo","sshd",12761,"Failed password","root","62.193.229.186",37005,"EC","S422"
"2005-02-15","05:39:39","combo","sshd",12760,"Failed password","root","62.193.229.186",37003,"EC","S422"
"2005-02-15","05:39:40","combo","sshd",12766,"Failed password","root","62.193.229.186",37008,"EC","S422"
"2005-02-15","05:39:40","combo","sshd",12770,"Failed password","root","62.193.229.186",37017,"EC","S422"
"2005-02-15","05:39:40","combo","sshd",12768,"Failed password","root","62.193.229.186",37015,"EC","S422"
"2005-02-15","05:39:40","combo","sshd",12769,"Failed password","root","62.193.229.186",37016,"EC","S422"
"2005-02-15","05:39:41","combo","sshd",12774,"Failed password","root","62.193.229.186",37021,"EC","S422"
"2005-02-15","05:39:41","combo","sshd",12776,"Failed password","root","62.193.229.186",37030,"EC","S422"
"2005-02-15","05:39:51","combo","sshd",12781,"Failed password","root","62.193.229.186",37207,"EC","S422"
"2005-02-15","05:39:51","combo","sshd",12780,"Failed password","root","62.193.229.186",37206,"EC","S422"
"2005-02-15","05:39:51","combo","sshd",12778,"Failed password","root","62.193.229.186",37203,"EC","S422"
"2005-02-15","05:39:51","combo","sshd",12779,"Failed password","root","62.193.229.186",37204,"EC","S422"
"2005-02-15","05:39:52","combo","sshd",12786,"Failed password","root","62.193.229.186",37214,"EC","S422"
"2005-02-15","05:39:52","combo","sshd",12788,"Failed password","root","62.193.229.186",37220,"EC","S422"
"2005-02-15","05:39:52","combo","sshd",12790,"Failed password","root","62.193.229.186",37223,"EC","S422"
"2005-02-15","05:39:52","combo","sshd",12789,"Failed password","root","62.193.229.186",37222,"EC","S422"
"2005-02-15","05:39:53","combo","sshd",12794,"Failed password","root","62.193.229.186",37234,"EC","S422"
"2005-02-15","05:39:53","combo","sshd",12796,"Failed password","root","62.193.229.186",37247,"EC","S422"
"2005-02-15","05:40:03","combo","sshd",12798,"Failed password","root","62.193.229.186",37453,"EC","S422"
"2005-02-15","05:40:03","combo","sshd",12801,"Failed password","root","62.193.229.186",37458,"EC","S422"
"2005-02-15","05:40:03","combo","sshd",12800,"Failed password","root","62.193.229.186",37456,"EC","S422"
"2005-02-15","05:40:03","combo","sshd",12799,"Failed password","root","62.193.229.186",37455,"EC","S422"
"2005-02-15","05:40:04","combo","sshd",12806,"Failed password","root","62.193.229.186",37464,"EC","S422"
"2005-02-15","05:40:04","combo","sshd",12808,"Failed password","root","62.193.229.186",37474,"EC","S422"
"2005-02-15","05:40:04","combo","sshd",12809,"Failed password","root","62.193.229.186",37476,"EC","S422"
"2005-02-15","05:40:04","combo","sshd",12810,"Failed password","root","62.193.229.186",37477,"EC","S422"
"2005-02-15","05:40:05","combo","sshd",12814,"Failed password","root","62.193.229.186",37494,"EC","S422"
"2005-02-15","05:40:05","combo","sshd",12816,"Failed password","root","62.193.229.186",37500,"EC","S422"
"2005-02-15","05:40:15","combo","sshd",12819,"Failed password","root","62.193.229.186",37740,"EC","S422"
"2005-02-15","05:40:15","combo","sshd",12818,"Failed password","root","62.193.229.186",37739,"EC","S422"
"2005-02-15","05:40:15","combo","sshd",12821,"Failed password","root","62.193.229.186",37741,"EC","S422"
"2005-02-15","05:40:15","combo","sshd",12820,"Failed password","root","62.193.229.186",37742,"EC","S422"
"2005-02-15","05:40:15","combo","sshd",12826,"Failed password","root","62.193.229.186",37751,"EC","S422"
"2005-02-15","05:40:16","combo","sshd",12828,"Failed password","root","62.193.229.186",37763,"EC","S422"
"2005-02-15","05:40:16","combo","sshd",12829,"Failed password","root","62.193.229.186",37764,"EC","S422"
"2005-02-15","05:40:16","combo","sshd",12830,"Failed password","root","62.193.229.186",37768,"EC","S422"
"2005-02-15","05:40:16","combo","sshd",12834,"Failed password","root","62.193.229.186",37776,"EC","S422"
"2005-02-15","05:40:17","combo","sshd",12836,"Failed password","root","62.193.229.186",37782,"EC","S422"
"2005-02-15","05:40:27","combo","sshd",12838,"Failed password","root","62.193.229.186",37977,"EC","S422"
"2005-02-15","05:40:27","combo","sshd",12841,"Failed password","root","62.193.229.186",37980,"EC","S422"
"2005-02-15","05:40:27","combo","sshd",12839,"Failed password","root","62.193.229.186",37978,"EC","S422"
"2005-02-15","05:40:27","combo","sshd",12840,"Failed password","root","62.193.229.186",37979,"EC","S422"
"2005-02-15","05:40:27","combo","sshd",12846,"Failed password","root","62.193.229.186",37984,"EC","S422"
"2005-02-15","05:40:28","combo","sshd",12848,"Failed password","root","62.193.229.186",37995,"EC","S422"
"2005-02-15","05:40:28","combo","sshd",12849,"Failed password","root","62.193.229.186",37996,"EC","S422"
"2005-02-15","05:40:28","combo","sshd",12850,"Failed password","root","62.193.229.186",37997,"EC","S422"
"2005-02-15","05:40:28","combo","sshd",12854,"Failed password","root","62.193.229.186",38004,"EC","S422"
"2005-02-15","05:40:29","combo","sshd",12856,"Failed password","root","62.193.229.186",38011,"EC","S422"
"2005-02-15","05:40:39","combo","sshd",12860,"Failed password","root","62.193.229.186",38174,"EC","S422"
"2005-02-15","05:40:39","combo","sshd",12859,"Failed password","root","62.193.229.186",38173,"EC","S422"
"2005-02-15","05:40:39","combo","sshd",12861,"Failed password","root","62.193.229.186",38175,"EC","S422"
"2005-02-15","05:40:39","combo","sshd",12858,"Failed password","root","62.193.229.186",38172,"EC","S422"
"2005-02-15","05:40:39","combo","sshd",12866,"Failed password","root","62.193.229.186",38177,"EC","S422"
"2005-02-15","05:40:40","combo","sshd",12868,"Failed password","root","62.193.229.186",38185,"EC","S422"
"2005-02-15","05:40:40","combo","sshd",12869,"Failed password","root","62.193.229.186",38186,"EC","S422"
"2005-02-15","05:40:40","combo","sshd",12870,"Failed password","root","62.193.229.186",38187,"EC","S422"
"2005-02-15","05:40:40","combo","sshd",12874,"Failed password","root","62.193.229.186",38195,"EC","S422"
"2005-02-15","05:40:41","combo","sshd",12876,"Failed password","root","62.193.229.186",38201,"EC","S422"
"2005-02-15","05:40:51","combo","sshd",12881,"Failed password","root","62.193.229.186",38335,"EC","S422"
"2005-02-15","05:40:51","combo","sshd",12880,"Failed password","root","62.193.229.186",38334,"EC","S422"
"2005-02-15","05:40:51","combo","sshd",12879,"Failed password","root","62.193.229.186",38332,"EC","S422"
"2005-02-15","05:40:51","combo","sshd",12878,"Failed password","root","62.193.229.186",38331,"EC","S422"
"2005-02-15","05:40:51","combo","sshd",12886,"Failed password","root","62.193.229.186",38341,"EC","S422"
"2005-02-15","05:40:52","combo","sshd",12888,"Failed password","root","62.193.229.186",38349,"EC","S422"
"2005-02-15","05:40:52","combo","sshd",12889,"Failed password","root","62.193.229.186",38350,"EC","S422"
"2005-02-15","05:40:52","combo","sshd",12890,"Failed password","root","62.193.229.186",38351,"EC","S422"
"2005-02-15","05:40:52","combo","sshd",12894,"Failed password","root","62.193.229.186",38356,"EC","S422"
"2005-02-15","05:40:52","combo","sshd",12896,"Failed password","root","62.193.229.186",38361,"EC","S422"
"2005-02-15","05:41:03","combo","sshd",12898,"Failed password","root","62.193.229.186",38501,"EC","S422"
"2005-02-15","05:41:03","combo","sshd",12900,"Failed password","root","62.193.229.186",38503,"EC","S422"
"2005-02-15","05:41:03","combo","sshd",12899,"Failed password","root","62.193.229.186",38502,"EC","S422"
"2005-02-15","05:41:03","combo","sshd",12901,"Failed password","root","62.193.229.186",38504,"EC","S422"
"2005-02-15","05:41:03","combo","sshd",12906,"Failed password","root","62.193.229.186",38506,"EC","S422"
"2005-02-15","05:41:03","combo","sshd",12908,"Failed password","root","62.193.229.186",38511,"EC","S422"
"2005-02-15","05:41:03","combo","sshd",12909,"Failed password","root","62.193.229.186",38512,"EC","S422"
"2005-02-15","05:41:03","combo","sshd",12910,"Failed password","root","62.193.229.186",38514,"EC","S422"
"2005-02-15","05:41:04","combo","sshd",12914,"Failed password","root","62.193.229.186",38525,"EC","S422"
"2005-02-15","05:41:04","combo","sshd",12916,"Failed password","root","62.193.229.186",38536,"EC","S422"
"2005-02-16","06:56:37","combo","sshd",15410,"Failed password","root","69.44.156.105",48953,"EC","S550"
"2005-02-16","06:56:48","combo","sshd",15412,"Failed password","root","69.44.156.105",49562,"EC","S550"
"2005-02-16","06:56:59","combo","sshd",15414,"Failed password","root","69.44.156.105",50001,"EC","S550"
"2005-02-16","06:57:10","combo","sshd",15416,"Failed password","root","69.44.156.105",50339,"EC","S550"
"2005-02-16","06:57:21","combo","sshd",15425,"Failed password","root","69.44.156.105",50801,"EC","S550"
"2005-02-16","06:57:32","combo","sshd",15427,"Failed password","root","69.44.156.105",51309,"EC","S550"
"2005-02-16","06:57:43","combo","sshd",15429,"Failed password","root","69.44.156.105",51986,"EC","S550"
"2005-02-16","06:57:54","combo","sshd",15431,"Failed password","root","69.44.156.105",52542,"EC","S550"
"2005-02-16","06:59:46","combo","sshd",15433,"Failed password","root","69.44.156.105",57697,"EC","S550"
"2005-02-16","06:59:57","combo","sshd",15435,"Failed password","root","69.44.156.105",58088,"EC","S550"
"2005-02-16","07:00:08","combo","sshd",15437,"Failed password","root","69.44.156.105",58608,"EC","S550"
"2005-02-16","07:00:19","combo","sshd",15439,"Failed password","root","69.44.156.105",59200,"EC","S550"
"2005-02-16","07:00:30","combo","sshd",15441,"Failed password","root","69.44.156.105",59726,"EC","S550"
"2005-02-16","07:00:40","combo","sshd",15443,"Failed password","root","69.44.156.105",60198,"EC","S550"
"2005-02-16","07:00:51","combo","sshd",15445,"Failed password","root","69.44.156.105",60620,"EC","S550"
"2005-02-16","07:01:02","combo","sshd",15447,"Failed password","root","69.44.156.105",32937,"EC","S550"
"2005-02-16","23:52:58","combo","sshd",17344,"Accepted password","test","62.58.124.234",2345,"EA","S425"
"2005-02-16","23:52:58","combo","sshd",17342,"Accepted password","test","62.58.124.234",2333,"EA","S425"
"2005-02-16","23:52:58","combo","sshd",17343,"Accepted password","test","62.58.124.234",2338,"EA","S425"
"2005-02-16","23:52:58","combo","sshd",17340,"Accepted password","test","62.58.124.234",2330,"EA","S425"
"2005-02-16","23:52:58","combo","sshd",17341,"Accepted password","test","62.58.124.234",2332,"EA","S425"
"2005-02-16","23:52:58","combo","sshd",17350,"Accepted password","test","62.58.124.234",2351,"EA","S425"
"2005-02-16","23:52:58","combo","sshd",17351,"Accepted password","test","62.58.124.234",2357,"EA","S425"
"2005-02-16","23:52:59","combo","sshd",17354,"Accepted password","test","62.58.124.234",2379,"EA","S425"
"2005-02-16","23:52:59","combo","sshd",17356,"Accepted password","test","62.58.124.234",2395,"EA","S425"
"2005-02-16","23:52:59","combo","sshd",17357,"Accepted password","test","62.58.124.234",2397,"EA","S425"
"2005-02-17","11:19:23","combo","sshd",18781,"Failed password","root","81.56.82.49",35109,"EC","S574"
"2005-02-17","11:19:23","combo","sshd",18782,"Failed password","root","81.56.82.49",35111,"EC","S574"
"2005-02-17","11:19:35","combo","sshd",18785,"Failed password","root","81.56.82.49",35317,"EC","S574"
"2005-02-17","11:19:35","combo","sshd",18786,"Failed password","root","81.56.82.49",35319,"EC","S574"
"2005-02-17","11:19:47","combo","sshd",18789,"Failed password","root","81.56.82.49",35486,"EC","S574"
"2005-02-17","11:19:47","combo","sshd",18790,"Failed password","root","81.56.82.49",35489,"EC","S574"
"2005-02-17","11:19:59","combo","sshd",18793,"Failed password","root","81.56.82.49",35677,"EC","S574"
"2005-02-17","11:19:59","combo","sshd",18795,"Failed password","root","81.56.82.49",35686,"EC","S574"
"2005-02-17","11:20:11","combo","sshd",18797,"Failed password","root","81.56.82.49",35903,"EC","S574"
"2005-02-17","11:20:11","combo","sshd",18799,"Failed password","root","81.56.82.49",35910,"EC","S574"
"2005-02-17","11:20:22","combo","sshd",18801,"Failed password","root","81.56.82.49",36090,"EC","S574"
"2005-02-17","11:20:23","combo","sshd",18803,"Failed password","root","81.56.82.49",36097,"EC","S574"
"2005-02-17","11:20:34","combo","sshd",18805,"Failed password","root","81.56.82.49",36288,"EC","S574"
"2005-02-17","11:20:35","combo","sshd",18807,"Failed password","root","81.56.82.49",36301,"EC","S574"
"2005-02-17","11:20:46","combo","sshd",18809,"Failed password","root","81.56.82.49",36467,"EC","S574"
"2005-02-17","11:20:47","combo","sshd",18811,"Failed password","root","81.56.82.49",36483,"EC","S574"
"2005-02-17","13:01:32","combo","sshd",18953,"Failed password","root","81.56.82.49",50754,"EC","S574"
"2005-02-17","13:01:34","combo","sshd",18955,"Failed password","root","81.56.82.49",50750,"EC","S574"
"2005-02-17","13:01:44","combo","sshd",18957,"Failed password","root","81.56.82.49",50959,"EC","S574"
"2005-02-17","13:01:46","combo","sshd",18959,"Failed password","root","81.56.82.49",51000,"EC","S574"
"2005-02-17","13:01:56","combo","sshd",18961,"Failed password","root","81.56.82.49",51122,"EC","S574"
"2005-02-17","13:01:58","combo","sshd",18963,"Failed password","root","81.56.82.49",51151,"EC","S574"
"2005-02-17","13:02:08","combo","sshd",18965,"Failed password","root","81.56.82.49",51293,"EC","S574"
"2005-02-17","13:02:10","combo","sshd",18967,"Failed password","root","81.56.82.49",51341,"EC","S574"
"2005-02-17","13:02:20","combo","sshd",18973,"Failed password","root","81.56.82.49",51510,"EC","S574"
"2005-02-17","13:02:22","combo","sshd",18975,"Failed password","root","81.56.82.49",51562,"EC","S574"
"2005-02-17","13:02:32","combo","sshd",18977,"Failed password","root","81.56.82.49",51706,"EC","S574"
"2005-02-17","13:02:34","combo","sshd",18979,"Failed password","root","81.56.82.49",51735,"EC","S574"
"2005-02-17","13:02:44","combo","sshd",18981,"Failed password","root","81.56.82.49",51896,"EC","S574"
"2005-02-17","13:02:46","combo","sshd",18983,"Failed password","root","81.56.82.49",51924,"EC","S574"
"2005-02-17","13:02:56","combo","sshd",18985,"Failed password","root","81.56.82.49",52077,"EC","S574"
"2005-02-17","13:02:58","combo","sshd",18987,"Failed password","root","81.56.82.49",52094,"EC","S574"
"2005-02-22","19:08:19","combo","sshd",12963,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:19","combo","sshd",12964,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:19","combo","sshd",12961,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:19","combo","sshd",12965,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:19","combo","sshd",12962,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:19","combo","sshd",12966,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:19","combo","sshd",12967,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:19","combo","sshd",12968,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:20","combo","sshd",12970,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:20","combo","sshd",12969,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:20","combo","sshd",12971,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:20","combo","sshd",12972,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:21","combo","sshd",12973,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
