Date~,Time~,Type,ClientIP$,Reason_Phrase,Message@,label_event_type~,label_IPpair_ID~
"2005-03-06","20:53:28","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:28","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:28","error","64.62.145.98","File does not exist","/var/www/html/awstatswwwroot","B01","S445"
"2005-03-06","20:53:28","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:28","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:28","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:28","error","64.62.145.98","File does not exist","/var/www/html/awstatswwwroot","B01","S445"
"2005-03-06","20:53:28","error","64.62.145.98","File does not exist","/var/www/html/awstatswwwroot","B01","S445"
"2005-03-06","20:53:28","error","64.62.145.98","script not found or unable to stat","/var/www/cgi-bin/cgi-bin","B03","S445"
"2005-03-06","20:53:29","error","64.62.145.98","script not found or unable to stat","/var/www/cgi-bin/cgi-bin","B03","S445"
"2005-03-06","20:53:29","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:29","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:29","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:29","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:29","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:29","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:29","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:29","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:29","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:29","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:29","error","64.62.145.98","attempt to invoke directory as script","/var/www/cgi-bin/","B04","S445"
"2005-03-06","20:53:29","error","64.62.145.98","script not found or unable to stat","/var/www/cgi-bin/cgi-bin","B03","S445"
"2005-03-06","20:53:29","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:29","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:29","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:29","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:29","error","64.62.145.98","File does not exist","/var/www/html/awstatswwwroot","B01","S445"
"2005-03-06","20:53:29","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:29","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:30","error","64.62.145.98","attempt to invoke directory as script","/var/www/cgi-bin/","B04","S445"
"2005-03-06","20:53:30","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:30","error","64.62.145.98","script not found or unable to stat","/var/www/cgi-bin/cgi-bin","B03","S445"
"2005-03-06","20:53:30","error","64.62.145.98","File does not exist","/var/www/html/awstatswwwroot","B01","S445"
"2005-03-06","20:53:30","error","64.62.145.98","script not found or unable to stat","/var/www/cgi-bin/cgi-bin","B03","S445"
"2005-03-06","20:53:30","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:30","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:30","error","64.62.145.98","script not found or unable to stat","/var/www/cgi-bin/cgi-bin","B03","S445"
"2005-03-06","20:53:30","error","64.62.145.98","script not found or unable to stat","/var/www/cgi-bin/cgi-bin","B03","S445"
"2005-03-06","20:53:30","error","64.62.145.98","attempt to invoke directory as script","/var/www/cgi-bin/","B04","S445"
"2005-03-06","20:53:30","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:30","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:30","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:30","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:30","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:30","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:31","error","64.62.145.98","script not found or unable to stat","/var/www/cgi-bin/cgi-bin","B03","S445"
"2005-03-06","20:53:31","error","64.62.145.98","script not found or unable to stat","/var/www/cgi-bin/cgi-bin","B03","S445"
"2005-03-06","20:53:31","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:31","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:31","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:31","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:31","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:31","error","64.62.145.98","attempt to invoke directory as script","/var/www/cgi-bin/","B04","S445"
"2005-03-06","20:53:31","error","64.62.145.98","File does not exist","/var/www/html/awstatswwwroot","B01","S445"
"2005-03-06","20:53:31","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:31","error","64.62.145.98","File does not exist","/var/www/html/awstatswwwroot","B01","S445"
"2005-03-06","20:53:31","error","64.62.145.98","attempt to invoke directory as script","/var/www/cgi-bin/","B04","S445"
"2005-03-06","20:53:31","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:31","error","64.62.145.98","attempt to invoke directory as script","/var/www/cgi-bin/","B04","S445"
"2005-03-06","20:53:31","error","64.62.145.98","File does not exist","/var/www/html/awstatswwwroot","B01","S445"
"2005-03-06","20:53:31","error","64.62.145.98","attempt to invoke directory as script","/var/www/cgi-bin/","B04","S445"
"2005-03-06","20:53:31","error","64.62.145.98","attempt to invoke directory as script","/var/www/cgi-bin/","B04","S445"
"2005-03-06","20:53:31","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:31","error","64.62.145.98","File does not exist","/var/www/html/awstatswwwroot","B01","S445"
"2005-03-06","20:53:32","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:32","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:32","error","64.62.145.98","script not found or unable to stat","/var/www/cgi-bin/cgi-bin","B03","S445"
"2005-03-06","20:53:32","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:32","error","64.62.145.98","attempt to invoke directory as script","/var/www/cgi-bin/","B04","S445"
"2005-03-06","20:53:32","error","64.62.145.98","script not found or unable to stat","/var/www/cgi-bin/cgi-bin","B03","S445"
"2005-03-06","20:53:32","error","64.62.145.98","script not found or unable to stat","/var/www/cgi-bin/cgi-bin","B03","S445"
"2005-03-06","20:53:32","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:32","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:32","error","64.62.145.98","script not found or unable to stat","/var/www/cgi-bin/cgi-bin","B03","S445"
"2005-03-06","20:53:32","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:32","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:32","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:32","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:32","error","64.62.145.98","attempt to invoke directory as script","/var/www/cgi-bin/","B04","S445"
"2005-03-06","20:53:32","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:32","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:32","error","64.62.145.98","attempt to invoke directory as script","/var/www/cgi-bin/","B04","S445"
"2005-03-06","20:53:32","error","64.62.145.98","attempt to invoke directory as script","/var/www/cgi-bin/","B04","S445"
"2005-03-06","20:53:32","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:32","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:32","error","64.62.145.98","attempt to invoke directory as script","/var/www/cgi-bin/","B04","S445"
"2005-03-06","20:53:32","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:32","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:32","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:32","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:32","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:33","error","64.62.145.98","script not found or unable to stat","/var/www/cgi-bin/cgi-bin","B03","S445"
"2005-03-06","20:53:33","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:33","error","64.62.145.98","attempt to invoke directory as script","/var/www/cgi-bin/","B04","S445"
"2005-03-06","20:53:33","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:33","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:33","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:33","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:33","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:33","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:33","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:33","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:33","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:33","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:35","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:35","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:35","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:35","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:35","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:35","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:35","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:35","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:35","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:35","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:35","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:35","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:35","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:35","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:35","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:53:35","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:35","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:36","error","64.62.145.98","File does not exist","/var/www/html/awstatswwwroot","B01","S445"
"2005-03-06","20:53:36","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:36","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:36","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:36","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:36","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:36","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:38","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:38","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","20:53:38","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","20:53:38","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","20:53:38","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","20:53:38","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:38","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:39","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","20:53:39","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:39","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:53:40","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","20:53:38","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:40","error","64.62.145.98","script not found or unable to stat","/var/www/cgi-bin/cgi-bin","B03","S445"
"2005-03-06","20:53:40","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:41","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:46","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","20:53:48","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","20:53:49","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","20:53:50","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","20:53:51","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:53:55","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","20:53:57","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","20:53:58","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","20:54:06","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","20:54:14","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","20:55:03","error","64.62.145.98","File does not exist","/var/www/html/usage/cgi-bin","B01","S445"
"2005-03-06","20:55:04","error","64.62.145.98","File does not exist","/var/www/html/usage/cgi-bin","B01","S445"
"2005-03-06","20:55:06","error","64.62.145.98","script not found or unable to stat","/usr/local/awstats/wwwroot/cgi-bin/perl","B03","S445"
"2005-03-06","20:55:06","error","64.62.145.98","attempt to invoke directory as script","/var/www/cgi-bin/","B04","S445"
"2005-03-06","20:55:14","error","64.62.145.98","Directory index forbidden by rule","/var/www/html/","B02","S445"
"2005-03-06","20:55:32","error","64.62.145.98","File does not exist","/var/www/html/usage/cgi-bin","B01","S445"
"2005-03-06","20:55:33","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","20:55:39","error","64.62.145.98","script not found or unable to stat","/usr/local/awstats/wwwroot/cgi-bin/perl","B03","S445"
"2005-03-06","20:55:40","error","64.62.145.98","Directory index forbidden by rule","/var/www/html/","B02","S445"
"2005-03-06","20:56:06","error","64.62.145.98","script not found or unable to stat","/usr/local/awstats/wwwroot/cgi-bin/perl","B03","S445"
"2005-03-06","20:56:06","error","64.62.145.98","File does not exist","/var/www/html/usage/cgi-bin","B01","S445"
"2005-03-06","20:56:14","error","64.62.145.98","Directory index forbidden by rule","/var/www/html/","B02","S445"
"2005-03-06","20:56:25","error","64.62.145.98","File does not exist","/var/www/html/usage/cgi-bin","B01","S445"
"2005-03-06","20:56:28","error","64.62.145.98","script not found or unable to stat","/usr/local/awstats/wwwroot/cgi-bin/perl","B03","S445"
"2005-03-06","20:56:32","error","64.62.145.98","Directory index forbidden by rule","/var/www/html/","B02","S445"
"2005-03-06","20:56:52","error","64.62.145.98","File does not exist","/var/www/html/usage/cgi-bin","B01","S445"
"2005-03-06","20:57:50","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","20:57:48","error","64.62.145.98","File does not exist","/var/www/html/usage/cgi-bin","B01","S445"
"2005-03-06","20:58:05","error","64.62.145.98","File does not exist","/var/www/html/usage/cgi-bin","B01","S445"
"2005-03-06","20:58:08","error","64.62.145.98","File does not exist","/var/www/html/usage/cgi-bin","B01","S445"
"2005-03-06","20:58:15","error","64.62.145.98","script not found or unable to stat","/usr/local/awstats/wwwroot/cgi-bin/perl","B03","S445"
"2005-03-06","20:58:21","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:24","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:24","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:24","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:23","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:24","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:25","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:26","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:26","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:26","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:27","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:28","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:27","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:28","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:27","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:29","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:29","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:30","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:32","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","20:58:31","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:31","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:36","error","64.62.145.98","script not found or unable to stat","/usr/local/awstats/wwwroot/cgi-bin/perl","B03","S445"
"2005-03-06","20:58:39","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:39","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:40","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:40","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:41","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:40","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:42","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","20:58:43","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:44","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:45","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:46","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:49","error","64.62.145.98","Directory index forbidden by rule","/var/www/html/","B02","S445"
"2005-03-06","20:58:52","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:56","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:58:58","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:59:01","error","64.62.145.98","Directory index forbidden by rule","/var/www/html/","B02","S445"
"2005-03-06","20:59:02","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","20:59:07","error","64.62.145.98","File does not exist","/var/www/html/usage/cgi-bin","B01","S445"
"2005-03-06","20:59:57","error","64.62.145.98","File does not exist","/var/www/html/usage/cgi-bin","B01","S445"
"2005-03-06","21:00:27","error","64.62.145.98","File does not exist","/var/www/html/usage/cgi-bin","B01","S445"
"2005-03-06","21:00:30","error","64.62.145.98","script not found or unable to stat","/usr/local/awstats/wwwroot/cgi-bin/perl","B03","S445"
"2005-03-06","21:00:43","error","64.62.145.98","(20507)The timeout specified has expired","ap_content_length_filter: apr_bucket_read() failed","B08","S445"
"2005-03-06","21:01:27","error","64.62.145.98","sh","/awstats.11.11.79.82.conf: No such file or directory","B07","S445"
"2005-03-06","21:01:27","error","64.62.145.98","id","write error: Broken pipe","B09","S445"
"2005-03-06","21:01:28","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","21:01:29","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","21:01:28","error","64.62.145.98","File does not exist","/var/www/html/usage/cgi-bin","B01","S445"
"2005-03-06","21:01:30","error","64.62.145.98","script not found or unable to stat","/usr/local/awstats/wwwroot/cgi-bin/perl","B03","S445"
"2005-03-06","21:01:30","error","64.62.145.98","File does not exist","/var/www/html/usage/cgi-bin","B01","S445"
"2005-03-06","21:01:31","error","64.62.145.98","(20507)The timeout specified has expired","ap_content_length_filter: apr_bucket_read() failed","B08","S445"
"2005-03-06","21:01:36","error","64.62.145.98","sh","/awstats.11.11.79.73.conf: No such file or directory","B07","S445"
"2005-03-06","21:01:36","error","64.62.145.98","id","write error: Broken pipe","B09","S445"
"2005-03-06","21:01:39","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","21:01:47","error","64.62.145.98","script not found or unable to stat","/usr/local/awstats/wwwroot/cgi-bin/perl","B03","S445"
"2005-03-06","21:01:49","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","21:02:06","error","64.62.145.98","script not found or unable to stat","/usr/local/awstats/wwwroot/cgi-bin/perl","B03","S445"
"2005-03-06","21:02:16","error","64.62.145.98","(20507)The timeout specified has expired","ap_content_length_filter: apr_bucket_read() failed","B08","S445"
"2005-03-06","21:02:22","error","64.62.145.98","File does not exist","/var/www/html/usage/cgi-bin","B01","S445"
"2005-03-06","21:02:30","error","64.62.145.98","script not found or unable to stat","/usr/local/awstats/wwwroot/cgi-bin/perl","B03","S445"
"2005-03-06","21:02:50","error","64.62.145.98","sh","/awstats.11.11.79.105.conf: No such file or directory","B07","S445"
"2005-03-06","21:02:50","error","64.62.145.98","id","write error: Broken pipe","B09","S445"
"2005-03-06","21:03:01","error","64.62.145.98","script not found or unable to stat","/var/www/cgi-bin/awstats","B03","S445"
"2005-03-06","21:03:04","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","21:03:24","error","64.62.145.98","Directory index forbidden by rule","/var/www/html/","B02","S445"
"2005-03-06","21:03:33","error","64.62.145.98","File does not exist","/var/www/html/usage/cgi-bin","B01","S445"
"2005-03-06","21:04:36","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","21:04:36","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","21:04:38","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","21:04:51","error","64.62.145.98","script not found or unable to stat","/var/www/cgi-bin/cgi-bin","B03","S445"
"2005-03-06","21:04:55","error","64.62.145.98","File does not exist","/var/www/html/awstatswwwroot","B01","S445"
"2005-03-06","21:04:41","error","64.62.145.98","Premature end of script headers","awstats.pl","B10","S445"
"2005-03-06","21:05:35","error","64.62.145.98","Directory index forbidden by rule","/var/www/html/","B02","S445"
"2005-03-06","21:05:38","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","21:05:38","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","21:05:38","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","21:05:38","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","21:05:38","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","21:05:38","error","64.62.145.98","File does not exist","/var/www/html/usage/cgi-bin","B01","S445"
"2005-03-06","21:05:38","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","21:05:38","error","64.62.145.98","File does not exist","/var/www/html/...","B01","S445"
"2005-03-06","21:05:38","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","21:05:38","error","64.62.145.98","File does not exist","/var/www/html/awstatswwwroot","B01","S445"
"2005-03-06","21:05:38","error","64.62.145.98","File does not exist","/var/www/html/cp","B01","S445"
"2005-03-06","21:05:38","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","21:05:38","error","64.62.145.98","File does not exist","/var/www/html/cgi","B01","S445"
"2005-03-06","21:05:38","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","21:05:38","error","64.62.145.98","script not found or unable to stat","/var/www/cgi-bin/awstats","B03","S445"
"2005-03-06","21:05:38","error","64.62.145.98","script not found or unable to stat","/usr/local/awstats/wwwroot/cgi-bin/perl","B03","S445"
"2005-03-06","21:05:38","error","64.62.145.98","attempt to invoke directory as script","/var/www/cgi-bin/","B04","S445"
"2005-03-06","21:05:38","error","64.62.145.98","script not found or unable to stat","/var/www/cgi-bin/cgi-bin","B03","S445"
"2005-03-06","21:05:38","error","64.62.145.98","attempt to invoke directory as script","/var/www/cgi-bin/","B04","S445"
"2005-03-06","21:05:50","error","64.62.145.98","script not found or unable to stat","/usr/local/awstats/wwwroot/cgi-bin/perl","B03","S445"
"2005-03-06","21:05:50","error","64.62.145.98","Directory index forbidden by rule","/var/www/html/","B02","S445"
"2005-03-06","21:05:50","error","64.62.145.98","File does not exist","/var/www/html/stat-cgi","B01","S445"
"2005-03-06","21:05:51","error","64.62.145.98","File does not exist","/var/www/html/usage/cgi-bin","B01","S445"
"2005-03-06","21:05:53","error","64.62.145.98","File does not exist","/var/www/html/usage/cgi-bin","B01","S445"
