Date~,Time~,Logging_device~,Logging_Daemon,PID~,Operation@,User,Tty,UID,EUID,Remotehost@,System_message@,label_event_type~,label_IPpair_ID~
"2005-02-11","18:11:04","combo","kernel",0,"-","-","-","-","-","-","ip_tables: (C) 2000-2002 Netfilter core team","D07","@"
"2005-02-11","18:11:05","combo","named",2037,"listening on IPv4 interface eth0:12, 11.11.79.85#53","-","-","-","-","-","-","D07","@"
"2005-02-11","18:11:05","combo","net-snmp",2049,"-","-","-","-","-","-","NET-SNMP version 5.0.6 ","D07","@"
"2005-02-11","18:11:05","combo","ntpd",0,"ntpd startup succeeded","-","-","-","-","-","-","D07","@"
"2005-02-11","18:11:05","combo","ntpd",2062,"-","-","-","-","-","-","ntpd 4.1.1c-rc1@1.836 Thu Feb 13 12:17:19 EST 2003 (1)","D07","@"
"2005-02-11","18:11:05","combo","named",2037,"listening on IPv4 interface eth0:13, 11.11.79.87#53","-","-","-","-","-","-","D07","@"
"2005-02-11","18:11:06","combo","mysqld",0,"Starting MySQL:  succeeded","-","-","-","-","-","-","D07","@"
"2005-02-11","18:11:06","combo","named",2037,"listening on IPv4 interface eth0:14, 11.11.79.89#53","-","-","-","-","-","-","D07","@"
"2005-02-11","18:11:07","combo","named",2037,"listening on IPv4 interface eth0:15, 11.11.79.90#53","-","-","-","-","-","-","D07","@"
"2005-02-11","18:11:07","combo","rsyncd",2100,"-","-","-","-","-","-","rsyncd version 2.5.5 starting, listening on port 873 ","D07","@"
"2005-02-11","18:11:07","combo","named",2037,"listening on IPv4 interface eth0:16, 11.11.79.95#53","-","-","-","-","-","-","D07","@"
"2005-02-11","18:11:07","combo","ntpd",2062,"-","-","-","-","-","-","precision = 12 usec","D07","@"
"2005-02-11","18:11:08","combo","named",2037,"listening on IPv4 interface eth0:17, 11.11.79.100#53","-","-","-","-","-","-","D07","@"
"2005-02-11","18:11:09","combo","named",2037,"listening on IPv4 interface eth0:18, 11.11.79.105#53","-","-","-","-","-","-","D07","@"
"2005-02-11","18:11:08","combo","ntpd",2062,"-","-","-","-","-","-","kernel time discipline status 0040","D07","@"
"2005-02-11","18:11:09","combo","named",2037,"listening on IPv4 interface eth0:19, 11.11.79.110#53","-","-","-","-","-","-","D07","@"
"2005-02-11","18:11:10","combo","ntpd",2062,"-","-","-","-","-","-","frequency initialized 0.000 from /etc/ntp/drift","D07","@"
"2005-02-11","18:11:10","combo","named",2037,"listening on IPv4 interface eth0:20, 11.11.79.115#53","-","-","-","-","-","-","D07","@"
"2005-02-11","18:11:10","combo","named",2037,"listening on IPv4 interface eth0:21, 11.11.79.120#53","-","-","-","-","-","-","D07","@"
"2005-02-11","18:11:10","combo","named",2037,"listening on IPv4 interface eth0:22, 11.11.79.125#53","-","-","-","-","-","-","D07","@"
"2005-02-11","18:11:11","combo","named",2037,"command channel listening on 127.0.0.1#953","-","-","-","-","-","-","D07","@"
"2005-02-11","18:11:11","combo","named",2037,"-","-","-","-","-","-","zone 0.0.127.in-addr.arpa/IN: loaded serial 1997022700","D07","@"
"2005-02-11","18:11:11","combo","named",2037,"-","-","-","-","-","-","zone localhost/IN: loaded serial 42","D07","@"
"2005-02-11","18:11:11","combo","named",2037,"running","-","-","-","-","-","-","D07","@"
"2005-02-11","18:14:34","combo","ntpd",2062,"-","-","-","-","-","-","kernel time discipline status change 41","D07","@"
"2005-02-11","18:15:40","combo","ntpd",2062,"-","-","-","-","-","-","kernel time discipline status change 1","D07","@"
"2005-02-12","08:58:22","combo","su(pam_unix)",3742,"session opened","news","-","0","-","-","-","D09","@"
"2005-02-12","08:58:22","combo","su(pam_unix)",3742,"session closed","news","-","-","-","-","-","D09","@"
"2005-02-13","08:50:09","combo","cups",0,"cupsd shutdown succeeded","-","-","-","-","-","-","D03","@"
"2005-02-13","08:50:12","combo","modprobe",0,"-","-","-","-","-","-","modprobe: Can't locate module char-major-188","D07","@"
"2005-02-13","08:50:12","combo","-",0,"-","-","-","-","-","-","last message repeated 15 times","D01","@"
"2005-02-13","08:50:12","combo","cups",0,"cupsd startup succeeded","-","-","-","-","-","-","D03","@"
"2005-02-13","08:50:14","combo","syslogd 1.4.1",0,"restart.","-","-","-","-","-","-","D04","@"
"2005-02-13","08:54:59","combo","su(pam_unix)",6235,"session opened","news","-","0","-","-","-","D09","@"
"2005-02-13","08:55:00","combo","su(pam_unix)",6235,"session closed","news","-","-","-","-","-","D09","@"
"2005-02-13","16:50:31","combo","sshd(pam_unix)",20935,"authentication failure","nobody","NODEVssh","0","0","server8324611222.serverpool.info","-","D02","S588"
"2005-02-13","16:50:31","combo","sshd(pam_unix)",20936,"authentication failure","nobody","NODEVssh","0","0","server8324611222.serverpool.info","-","D02","S588"
"2005-02-13","16:50:31","combo","sshd(pam_unix)",20939,"authentication failure","nobody","NODEVssh","0","0","server8324611222.serverpool.info","-","D02","S588"
"2005-02-13","16:50:32","combo","sshd(pam_unix)",20941,"authentication failure","nobody","NODEVssh","0","0","server8324611222.serverpool.info","-","D02","S588"
"2005-02-13","16:50:35","combo","sshd(pam_unix)",20943,"authentication failure","nobody","NODEVssh","0","0","server8324611222.serverpool.info","-","D02","S588"
"2005-02-13","16:50:37","combo","sshd(pam_unix)",20945,"authentication failure","nobody","NODEVssh","0","0","server8324611222.serverpool.info","-","D02","S588"
"2005-02-13","16:50:37","combo","sshd(pam_unix)",20946,"authentication failure","nobody","NODEVssh","0","0","server8324611222.serverpool.info","-","D02","S588"
"2005-02-13","16:50:37","combo","sshd(pam_unix)",20949,"authentication failure","nobody","NODEVssh","0","0","server8324611222.serverpool.info","-","D02","S588"
"2005-02-13","16:50:42","combo","sshd(pam_unix)",20951,"authentication failure","nobody","NODEVssh","0","0","server8324611222.serverpool.info","-","D02","S588"
"2005-02-13","16:50:45","combo","sshd(pam_unix)",20953,"authentication failure","nobody","NODEVssh","0","0","server8324611222.serverpool.info","-","D02","S588"
"2005-02-13","16:50:47","combo","sshd(pam_unix)",20955,"authentication failure","nobody","NODEVssh","0","0","server8324611222.serverpool.info","-","D02","S588"
"2005-02-13","16:50:47","combo","sshd(pam_unix)",20956,"authentication failure","nobody","NODEVssh","0","0","server8324611222.serverpool.info","-","D02","S588"
"2005-02-13","16:50:48","combo","sshd(pam_unix)",20959,"authentication failure","nobody","NODEVssh","0","0","server8324611222.serverpool.info","-","D02","S588"
"2005-02-13","16:50:50","combo","sshd(pam_unix)",20961,"authentication failure","nobody","NODEVssh","0","0","server8324611222.serverpool.info","-","D02","S588"
"2005-02-13","16:50:52","combo","sshd(pam_unix)",20963,"authentication failure","nobody","NODEVssh","0","0","server8324611222.serverpool.info","-","D02","S588"
"2005-02-13","16:50:53","combo","sshd(pam_unix)",20965,"authentication failure","nobody","NODEVssh","0","0","server8324611222.serverpool.info","-","D02","S588"
"2005-02-13","16:50:54","combo","sshd(pam_unix)",20969,"authentication failure","nobody","NODEVssh","0","0","server8324611222.serverpool.info","-","D02","S588"
"2005-02-13","16:50:55","combo","sshd(pam_unix)",20971,"authentication failure","nobody","NODEVssh","0","0","server8324611222.serverpool.info","-","D02","S588"
"2005-02-13","16:50:57","combo","sshd(pam_unix)",20973,"authentication failure","nobody","NODEVssh","0","0","server8324611222.serverpool.info","-","D02","S588"
"2005-02-14","09:00:09","combo","su(pam_unix)",10805,"session opened","news","-","0","-","-","-","D09","@"
"2005-02-14","09:00:10","combo","su(pam_unix)",10805,"session closed","news","-","-","-","-","-","D09","@"
"2005-02-15","05:39:37","combo","sshd(pam_unix)",12759,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:39:37","combo","sshd(pam_unix)",12758,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:39:37","combo","sshd(pam_unix)",12761,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:39:37","combo","sshd(pam_unix)",12760,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:39:38","combo","sshd(pam_unix)",12766,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:39:38","combo","sshd(pam_unix)",12770,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:39:38","combo","sshd(pam_unix)",12768,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:39:38","combo","sshd(pam_unix)",12769,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:39:39","combo","sshd(pam_unix)",12774,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:39:39","combo","sshd(pam_unix)",12776,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:39:49","combo","sshd(pam_unix)",12781,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:39:49","combo","sshd(pam_unix)",12780,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:39:49","combo","sshd(pam_unix)",12778,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:39:49","combo","sshd(pam_unix)",12779,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:39:49","combo","sshd(pam_unix)",12786,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:39:50","combo","sshd(pam_unix)",12788,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:39:50","combo","sshd(pam_unix)",12790,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:39:50","combo","sshd(pam_unix)",12789,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:39:50","combo","sshd(pam_unix)",12794,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:39:51","combo","sshd(pam_unix)",12796,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:01","combo","sshd(pam_unix)",12798,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:01","combo","sshd(pam_unix)",12801,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:01","combo","sshd(pam_unix)",12800,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:01","combo","sshd(pam_unix)",12799,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:01","combo","sshd(pam_unix)",12806,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:02","combo","sshd(pam_unix)",12808,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:02","combo","sshd(pam_unix)",12809,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:02","combo","sshd(pam_unix)",12810,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:02","combo","sshd(pam_unix)",12814,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:03","combo","sshd(pam_unix)",12816,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:13","combo","sshd(pam_unix)",12819,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:13","combo","sshd(pam_unix)",12818,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:13","combo","sshd(pam_unix)",12821,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:13","combo","sshd(pam_unix)",12820,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:13","combo","sshd(pam_unix)",12826,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:14","combo","sshd(pam_unix)",12828,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:14","combo","sshd(pam_unix)",12829,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:14","combo","sshd(pam_unix)",12830,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:14","combo","sshd(pam_unix)",12834,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:14","combo","sshd(pam_unix)",12836,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:25","combo","sshd(pam_unix)",12838,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:25","combo","sshd(pam_unix)",12841,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:25","combo","sshd(pam_unix)",12839,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:25","combo","sshd(pam_unix)",12840,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:25","combo","sshd(pam_unix)",12846,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:25","combo","sshd(pam_unix)",12848,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:25","combo","sshd(pam_unix)",12849,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:26","combo","sshd(pam_unix)",12850,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:26","combo","sshd(pam_unix)",12854,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:26","combo","sshd(pam_unix)",12856,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:37","combo","sshd(pam_unix)",12860,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:37","combo","sshd(pam_unix)",12859,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:37","combo","sshd(pam_unix)",12861,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:37","combo","sshd(pam_unix)",12858,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:37","combo","sshd(pam_unix)",12866,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:37","combo","sshd(pam_unix)",12868,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:37","combo","sshd(pam_unix)",12869,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:37","combo","sshd(pam_unix)",12870,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:38","combo","sshd(pam_unix)",12874,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:38","combo","sshd(pam_unix)",12876,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:48","combo","sshd(pam_unix)",12881,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:49","combo","sshd(pam_unix)",12880,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:49","combo","sshd(pam_unix)",12879,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:49","combo","sshd(pam_unix)",12878,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:49","combo","sshd(pam_unix)",12886,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:49","combo","sshd(pam_unix)",12888,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:49","combo","sshd(pam_unix)",12889,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:49","combo","sshd(pam_unix)",12890,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:50","combo","sshd(pam_unix)",12894,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:40:50","combo","sshd(pam_unix)",12896,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:41:00","combo","sshd(pam_unix)",12898,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:41:00","combo","sshd(pam_unix)",12900,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:41:00","combo","sshd(pam_unix)",12899,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:41:00","combo","sshd(pam_unix)",12901,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:41:01","combo","sshd(pam_unix)",12906,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:41:01","combo","sshd(pam_unix)",12908,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:41:01","combo","sshd(pam_unix)",12909,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:41:01","combo","sshd(pam_unix)",12910,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:41:02","combo","sshd(pam_unix)",12914,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","05:41:02","combo","sshd(pam_unix)",12916,"authentication failure","root","NODEVssh","0","0","wpc1599.host7x24.com","-","D02","S422"
"2005-02-15","08:54:22","combo","su(pam_unix)",13555,"session opened","news","-","0","-","-","-","D09","@"
"2005-02-15","08:54:23","combo","su(pam_unix)",13555,"session closed","news","-","-","-","-","-","D09","@"
"2005-02-16","06:56:35","combo","sshd(pam_unix)",15410,"authentication failure","root","NODEVssh","0","0","server1.underbid.com","-","D02","S550"
"2005-02-16","06:56:46","combo","sshd(pam_unix)",15412,"authentication failure","root","NODEVssh","0","0","server1.underbid.com","-","D02","S550"
"2005-02-16","06:56:57","combo","sshd(pam_unix)",15414,"authentication failure","root","NODEVssh","0","0","server1.underbid.com","-","D02","S550"
"2005-02-16","06:57:08","combo","sshd(pam_unix)",15416,"authentication failure","root","NODEVssh","0","0","server1.underbid.com","-","D02","S550"
"2005-02-16","06:57:19","combo","sshd(pam_unix)",15425,"authentication failure","root","NODEVssh","0","0","server1.underbid.com","-","D02","S550"
"2005-02-16","06:57:30","combo","sshd(pam_unix)",15427,"authentication failure","root","NODEVssh","0","0","server1.underbid.com","-","D02","S550"
"2005-02-16","06:57:41","combo","sshd(pam_unix)",15429,"authentication failure","root","NODEVssh","0","0","server1.underbid.com","-","D02","S550"
"2005-02-16","06:57:52","combo","sshd(pam_unix)",15431,"authentication failure","root","NODEVssh","0","0","server1.underbid.com","-","D02","S550"
"2005-02-16","06:59:43","combo","sshd(pam_unix)",15433,"authentication failure","root","NODEVssh","0","0","server1.underbid.com","-","D02","S550"
"2005-02-16","06:59:54","combo","sshd(pam_unix)",15435,"authentication failure","root","NODEVssh","0","0","server1.underbid.com","-","D02","S550"
"2005-02-16","07:00:05","combo","sshd(pam_unix)",15437,"authentication failure","root","NODEVssh","0","0","server1.underbid.com","-","D02","S550"
"2005-02-16","07:00:16","combo","sshd(pam_unix)",15439,"authentication failure","root","NODEVssh","0","0","server1.underbid.com","-","D02","S550"
"2005-02-16","07:00:27","combo","sshd(pam_unix)",15441,"authentication failure","root","NODEVssh","0","0","server1.underbid.com","-","D02","S550"
"2005-02-16","07:00:38","combo","sshd(pam_unix)",15443,"authentication failure","root","NODEVssh","0","0","server1.underbid.com","-","D02","S550"
"2005-02-16","07:00:49","combo","sshd(pam_unix)",15445,"authentication failure","root","NODEVssh","0","0","server1.underbid.com","-","D02","S550"
"2005-02-16","07:01:00","combo","sshd(pam_unix)",15447,"authentication failure","root","NODEVssh","0","0","server1.underbid.com","-","D02","S550"
"2005-02-16","08:54:26","combo","su(pam_unix)",15990,"session opened","news","-","0","-","-","-","D09","@"
"2005-02-16","08:54:27","combo","su(pam_unix)",15990,"session closed","news","-","-","-","-","-","D09","@"
"2005-02-16","23:52:58","combo","sshd(pam_unix)",17360,"session opened","test","-","508","-","-","-","D10","@"
"2005-02-16","23:52:58","combo","sshd(pam_unix)",17362,"session opened","test","-","508","-","-","-","D10","@"
"2005-02-16","23:52:58","combo","sshd(pam_unix)",17365,"session opened","test","-","508","-","-","-","D10","@"
"2005-02-16","23:52:58","combo","sshd(pam_unix)",17366,"session opened","test","-","508","-","-","-","D10","@"
"2005-02-16","23:52:59","combo","sshd(pam_unix)",17362,"session closed","test","-","-","-","-","-","D10","@"
"2005-02-16","23:52:59","combo","sshd(pam_unix)",17360,"session closed","test","-","-","-","-","-","D10","@"
"2005-02-16","23:52:59","combo","sshd(pam_unix)",17365,"session closed","test","-","-","-","-","-","D10","@"
"2005-02-16","23:52:59","combo","sshd(pam_unix)",17366,"session closed","test","-","-","-","-","-","D10","@"
"2005-02-16","23:52:59","combo","sshd(pam_unix)",17371,"session opened","test","-","508","-","-","-","D10","@"
"2005-02-16","23:53:00","combo","sshd(pam_unix)",17373,"session opened","test","-","508","-","-","-","D10","@"
"2005-02-16","23:53:00","combo","sshd(pam_unix)",17374,"session opened","test","-","508","-","-","-","D10","@"
"2005-02-16","23:53:00","combo","sshd(pam_unix)",17371,"session closed","test","-","-","-","-","-","D10","@"
"2005-02-16","23:53:00","combo","sshd(pam_unix)",17373,"session closed","test","-","-","-","-","-","D10","@"
"2005-02-16","23:53:00","combo","sshd(pam_unix)",17374,"session closed","test","-","-","-","-","-","D10","@"
"2005-02-17","08:56:02","combo","su(pam_unix)",18536,"session opened","news","-","0","-","-","-","D09","@"
"2005-02-17","08:56:02","combo","su(pam_unix)",18536,"session closed","news","-","-","-","-","-","D09","@"
"2005-02-17","11:19:21","combo","sshd(pam_unix)",18781,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","11:19:21","combo","sshd(pam_unix)",18782,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","11:19:33","combo","sshd(pam_unix)",18785,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","11:19:33","combo","sshd(pam_unix)",18786,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","11:19:44","combo","sshd(pam_unix)",18789,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","11:19:45","combo","sshd(pam_unix)",18790,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","11:19:56","combo","sshd(pam_unix)",18793,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","11:19:57","combo","sshd(pam_unix)",18795,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","11:20:08","combo","sshd(pam_unix)",18797,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","11:20:09","combo","sshd(pam_unix)",18799,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","11:20:20","combo","sshd(pam_unix)",18801,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","11:20:21","combo","sshd(pam_unix)",18803,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","11:20:32","combo","sshd(pam_unix)",18805,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","11:20:33","combo","sshd(pam_unix)",18807,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","11:20:44","combo","sshd(pam_unix)",18809,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","11:20:45","combo","sshd(pam_unix)",18811,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","13:01:30","combo","sshd(pam_unix)",18953,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","13:01:32","combo","sshd(pam_unix)",18955,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","13:01:42","combo","sshd(pam_unix)",18957,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","13:01:44","combo","sshd(pam_unix)",18959,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","13:01:53","combo","sshd(pam_unix)",18961,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","13:01:56","combo","sshd(pam_unix)",18963,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","13:02:05","combo","sshd(pam_unix)",18965,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","13:02:08","combo","sshd(pam_unix)",18967,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","13:02:17","combo","sshd(pam_unix)",18973,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","13:02:20","combo","sshd(pam_unix)",18975,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
