Date~,Time~,Logging_device~,Logging_Daemon,PID~,QID~,From,To,Size~,Class,nrcpts,Protocol,Daemon,msgid~,relay,Ruleset,arg1,Ctladdr@,delay@,xdelay@,mailer,pri~,reject@,dsn@,stat@,label_event_type~,label_IPpair_ID~
"2005-02-26","03:28:07","combo","sendmail",21467,"j1Q3f76S021467","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-26","03:28:07","combo","sendmail",21464,"j1Q3f76S021464","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-26","03:28:07","combo","sendmail",21465,"j1Q3f76S021465","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-26","03:28:07","combo","sendmail",21466,"j1Q3f76S021466","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-26","03:28:07","combo","sendmail",21468,"j1Q3f76S021468","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-26","03:28:07","combo","sendmail",21469,"j1Q3f76S021469","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-26","03:28:07","combo","sendmail",21470,"j1Q3f76S021470","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-26","03:28:08","combo","sendmail",21474,"j1Q3f86S021474","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-26","03:28:08","combo","sendmail",21475,"j1Q3f86S021475","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-26","03:28:08","combo","sendmail",21477,"j1Q3f86S021477","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-26","03:28:08","combo","sendmail",21472,"j1Q3f76S021472","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-26","03:28:08","combo","sendmail",21476,"j1Q3f86S021476","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-26","03:28:08","combo","sendmail",21478,"j1Q3f86S021478","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-26","03:28:08","combo","sendmail",21479,"j1Q3f86S021479","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-26","03:28:08","combo","sendmail",21480,"j1Q3f86S021480","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-26","03:28:08","combo","sendmail",21481,"j1Q3f86S021481","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-26","03:28:08","combo","sendmail",21482,"j1Q3f86S021482","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-26","03:28:16","combo","sendmail",21460,"j1Q3ex6S021460","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","lost input channel from [222.101.92.72] to MTA after mail","F04","@"
"2005-02-26","03:28:16","combo","sendmail",21460,"j1Q3ex6S021460","<smtphunter21@yahoo.co.kr>","-",0,"0","0","SMTP","MTA","-","[222.101.92.72]","-","-","-","-","-","-",0,"-","-","-","F06","@"
"2005-02-26","08:50:52","combo","sendmail",22160,"j1Q93qOp022160","root","-",1412,"0","1","-","-","<200502260903.j1Q93qOp022160@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-26","08:51:16","combo","sendmail",22163,"j1Q93q6S022163","<root@combo.honeypotbox.com>","-",1726,"0","1","ESMTP","MTA","<200502260903.j1Q93qOp022160@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-26","08:51:16","combo","sendmail",22160,"j1Q93qOp022160","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:24","00:00:24","relay",30056,"-","2.0.0","Sent (j1Q93q6S022163 Message accepted for delivery)","F02","@"
"2005-02-26","08:51:17","combo","sendmail",22164,"j1Q93q6S022163","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:00","local",31969,"-","2.0.0","Sent","F01","@"
"2005-02-26","09:01:38","combo","sendmail",22373,"j1Q9EQ3B022373","root","-",37355,"0","1","-","-","<200502260914.j1Q9EQ3B022373@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-26","09:01:55","combo","sendmail",22375,"j1Q9Ed6S022375","<root@combo.honeypotbox.com>","-",37651,"0","1","ESMTP","MTA","<200502260914.j1Q9EQ3B022373@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-26","09:01:55","combo","sendmail",22373,"j1Q9EQ3B022373","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:29","00:00:17","relay",30241,"-","2.0.0","Sent (j1Q9Ed6S022375 Message accepted for delivery)","F02","@"
"2005-02-26","09:01:56","combo","sendmail",22376,"j1Q9Ed6S022375","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:00","local",67889,"-","2.0.0","Sent","F01","@"
"2005-02-27","08:49:11","combo","sendmail",24666,"j1R92Bmp024666","root","-",902,"0","1","-","-","<200502270902.j1R92Bmp024666@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-27","08:49:31","combo","sendmail",24669,"j1R92B6S024669","<root@combo.honeypotbox.com>","-",1216,"0","1","ESMTP","MTA","<200502270902.j1R92Bmp024666@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-27","08:49:31","combo","sendmail",24666,"j1R92Bmp024666","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:20","00:00:20","relay",30056,"-","2.0.0","Sent (j1R92B6S024669 Message accepted for delivery)","F02","@"
"2005-02-27","08:49:31","combo","sendmail",24670,"j1R92B6S024669","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:00","00:00:00","local",31459,"-","2.0.0","Sent","F01","@"
"2005-02-27","09:00:50","combo","sendmail",24957,"j1R9DcSB024957","root","-",37764,"0","1","-","-","<200502270913.j1R9DcSB024957@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-27","09:01:08","combo","sendmail",24959,"j1R9Dp6S024959","<root@combo.honeypotbox.com>","-",38060,"0","1","ESMTP","MTA","<200502270913.j1R9DcSB024957@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-27","09:01:08","combo","sendmail",24957,"j1R9DcSB024957","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:30","00:00:17","relay",30241,"-","2.0.0","Sent (j1R9Dp6S024959 Message accepted for delivery)","F02","@"
"2005-02-27","09:01:08","combo","sendmail",24960,"j1R9Dp6S024959","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:00","00:00:00","local",68298,"-","2.0.0","Sent","F01","@"
"2005-02-27","17:42:24","combo","sendmail",7306,"j1RHtC6S007306","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.183.140.122] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-02-28","08:52:49","combo","sendmail",8783,"j1S95nbS008783","root","-",1130,"0","1","-","-","<200502280905.j1S95nbS008783@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-28","08:53:14","combo","sendmail",8786,"j1S95n6S008786","<root@combo.honeypotbox.com>","-",1444,"0","1","ESMTP","MTA","<200502280905.j1S95nbS008783@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-28","08:53:14","combo","sendmail",8783,"j1S95nbS008783","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:25","00:00:25","relay",30056,"-","2.0.0","Sent (j1S95n6S008786 Message accepted for delivery)","F02","@"
"2005-02-28","08:53:14","combo","sendmail",8787,"j1S95n6S008786","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:00","00:00:00","local",31687,"-","2.0.0","Sent","F01","@"
"2005-02-28","09:03:41","combo","sendmail",8996,"j1S9GTLC008996","root","-",37784,"0","1","-","-","<200502280916.j1S9GTLC008996@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-28","09:03:58","combo","sendmail",8998,"j1S9Gg6S008998","<root@combo.honeypotbox.com>","-",38080,"0","1","ESMTP","MTA","<200502280916.j1S9GTLC008996@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-02-28","09:03:58","combo","sendmail",8996,"j1S9GTLC008996","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:28","00:00:17","relay",30241,"-","2.0.0","Sent (j1S9Gg6S008998 Message accepted for delivery)","F02","@"
"2005-02-28","09:03:59","combo","sendmail",8999,"j1S9Gg6S008998","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:00","local",68318,"-","2.0.0","Sent","F01","@"
"2005-03-01","02:19:26","combo","sendmail",10515,"j212WQ6S010515","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:26","combo","sendmail",10520,"j212WQ6S010520","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:26","combo","sendmail",10517,"j212WQ6S010517","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:26","combo","sendmail",10518,"j212WQ6S010518","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:26","combo","sendmail",10514,"j212WQ6S010514","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:26","combo","sendmail",10519,"j212WQ6S010519","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:26","combo","sendmail",10521,"j212WQ6S010521","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:26","combo","sendmail",10522,"j212WQ6S010522","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:26","combo","sendmail",10523,"j212WQ6S010523","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:26","combo","sendmail",10524,"j212WQ6S010524","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:26","combo","sendmail",10532,"j212WQ6S010532","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:26","combo","sendmail",10533,"j212WQ6S010533","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:26","combo","sendmail",10527,"j212WQ6S010527","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:26","combo","sendmail",10526,"j212WQ6S010526","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:26","combo","sendmail",10528,"j212WQ6S010528","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:26","combo","sendmail",10529,"j212WQ6S010529","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:27","combo","sendmail",10531,"j212WR6S010531","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:27","combo","sendmail",10525,"j212WQ6S010525","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:27","combo","sendmail",10534,"j212WR6S010534","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:27","combo","sendmail",10530,"j212WQ6S010530","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:28","combo","sendmail",10535,"j212WS6S010535","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:29","combo","sendmail",10536,"j212WT6S010536","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.32.123.88] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","02:19:37","combo","sendmail",10516,"j212WF6S010516","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","lost input channel from [211.32.123.88] to MTA after mail","F04","@"
"2005-03-01","02:19:37","combo","sendmail",10516,"j212WF6S010516","x584751@daum.net","-",0,"0","0","SMTP","MTA","-","[211.32.123.88]","-","-","-","-","-","-",0,"-","-","-","F06","@"
"2005-03-01","08:52:09","combo","sendmail",11311,"j21959dW011311","root","-",1525,"0","1","-","-","<200503010905.j21959dW011311@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-01","08:52:33","combo","sendmail",11314,"j219596S011314","<root@combo.honeypotbox.com>","-",1837,"0","1","ESMTP","MTA","<200503010905.j21959dW011311@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-01","08:52:33","combo","sendmail",11311,"j21959dW011311","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:24","00:00:24","relay",30056,"-","2.0.0","Sent (j219596S011314 Message accepted for delivery)","F02","@"
"2005-03-01","08:52:34","combo","sendmail",11315,"j219596S011314","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:01","local",32079,"-","2.0.0","Sent","F01","@"
"2005-03-01","09:03:12","combo","sendmail",11524,"j219G0kp011524","root","-",37784,"0","1","-","-","<200503010916.j219G0kp011524@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-01","09:03:29","combo","sendmail",11526,"j219GC6S011526","<root@combo.honeypotbox.com>","-",38078,"0","1","ESMTP","MTA","<200503010916.j219G0kp011524@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-01","09:03:29","combo","sendmail",11524,"j219G0kp011524","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:29","00:00:17","relay",30241,"-","2.0.0","Sent (j219GC6S011526 Message accepted for delivery)","F02","@"
"2005-03-01","09:03:30","combo","sendmail",11527,"j219GC6S011526","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:01","local",68315,"-","2.0.0","Sent","F01","@"
"2005-03-01","09:47:02","combo","sendmail",11590,"j21A02ge011590","mailman","-",270,"0","1","-","-","<200503011000.j21A02ge011590@combo.honeypotbox.com>","mailman@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-01","09:47:18","combo","sendmail",11592,"j21A026S011592","<mailman@combo.honeypotbox.com>","-",570,"0","1","ESMTP","MTA","<200503011000.j21A02ge011590@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-01","09:47:18","combo","sendmail",11590,"j21A02ge011590","-","mailman",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","mailman (41/41)","00:00:16","00:00:16","relay",30240,"-","2.0.0","Sent (j21A026S011592 Message accepted for delivery)","F02","@"
"2005-03-01","09:47:18","combo","sendmail",11593,"j21A026S011592","-","root",0,"-","-","-","-","-","-","-","-","<mailman@combo.honeypotbox.com> (41/41)","00:00:00","00:00:00","local",30831,"-","2.0.0","Sent","F01","@"
"2005-03-01","19:50:14","combo","sendmail",12639,"j21K3E6S012639","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:14","combo","sendmail",12643,"j21K3E6S012643","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:14","combo","sendmail",12640,"j21K3E6S012640","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:14","combo","sendmail",12642,"j21K3E6S012642","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:14","combo","sendmail",12647,"j21K3E6S012647","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:14","combo","sendmail",12646,"j21K3E6S012646","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:14","combo","sendmail",12644,"j21K3E6S012644","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:14","combo","sendmail",12648,"j21K3E6S012648","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:14","combo","sendmail",12649,"j21K3E6S012649","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:14","combo","sendmail",12650,"j21K3E6S012650","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:14","combo","sendmail",12651,"j21K3E6S012651","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:14","combo","sendmail",12652,"j21K3E6S012652","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:14","combo","sendmail",12653,"j21K3E6S012653","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:14","combo","sendmail",12654,"j21K3E6S012654","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:14","combo","sendmail",12656,"j21K3E6S012656","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:14","combo","sendmail",12658,"j21K3E6S012658","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:15","combo","sendmail",12659,"j21K3F6S012659","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:15","combo","sendmail",12655,"j21K3E6S012655","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:15","combo","sendmail",12660,"j21K3F6S012660","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:15","combo","sendmail",12641,"j21K3E6S012641","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:15","combo","sendmail",12657,"j21K3E6S012657","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:15","combo","sendmail",12661,"j21K3F6S012661","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.32.20] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-01","19:50:27","combo","sendmail",12645,"j21K366S012645","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","lost input channel from [211.158.32.20] to MTA after mail","F04","@"
"2005-03-01","19:50:27","combo","sendmail",12645,"j21K366S012645","<bss@fre.sg.co.nz>","-",0,"0","0","ESMTP","MTA","-","[211.158.32.20]","-","-","-","-","-","-",0,"-","-","-","F06","@"
"2005-03-02","08:50:24","combo","sendmail",13954,"j2293OkC013954","root","-",1259,"0","1","-","-","<200503020903.j2293OkC013954@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-02","08:50:48","combo","sendmail",13957,"j2293O6S013957","<root@combo.honeypotbox.com>","-",1571,"0","1","ESMTP","MTA","<200503020903.j2293OkC013954@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-02","08:50:48","combo","sendmail",13954,"j2293OkC013954","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:24","00:00:24","relay",30056,"-","2.0.0","Sent (j2293O6S013957 Message accepted for delivery)","F02","@"
"2005-03-02","08:50:48","combo","sendmail",13958,"j2293O6S013957","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:00","00:00:00","local",31813,"-","2.0.0","Sent","F01","@"
"2005-03-02","09:01:24","combo","sendmail",14167,"j229EDpK014167","root","-",37784,"0","1","-","-","<200503020914.j229EDpK014167@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-02","09:01:42","combo","sendmail",14169,"j229EP6S014169","<root@combo.honeypotbox.com>","-",38078,"0","1","ESMTP","MTA","<200503020914.j229EDpK014167@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-02","09:01:42","combo","sendmail",14167,"j229EDpK014167","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:29","00:00:18","relay",30241,"-","2.0.0","Sent (j229EP6S014169 Message accepted for delivery)","F02","@"
